frame_idx,timestamp_ns
1361,1772267179764256000
1362,1772267179797394000
1363,1772267179830975000
1364,1772267179864204000
1365,1772267179897362000
1366,1772267179931142000
1367,1772267179964072000
1368,1772267179997382000
1369,1772267180031324000
1370,1772267180063967000
1371,1772267180097519000
1372,1772267180130866000
1373,1772267180164264000
1374,1772267180197636000
1375,1772267180231463000
1376,1772267180263743000
1377,1772267180297642000
1378,1772267180331273000
1379,1772267180363766000
1380,1772267180397642000
1381,1772267180430769000
1382,1772267180464320000
1383,1772267180497587000
1384,1772267180530783000
1385,1772267180564327000
1386,1772267180597582000
1387,1772267180630746000
1388,1772267180664434000
1389,1772267180697476000
1390,1772267180730801000
1391,1772267180764432000
1392,1772267180797676000
1393,1772267180830781000
1394,1772267180864281000
1395,1772267180897694000
1396,1772267180930779000
1397,1772267180964319000
1398,1772267180997645000
1399,1772267181030905000
1400,1772267181064145000
1401,1772267181097644000
1402,1772267181131017000
1403,1772267181164148000
1404,1772267181197651000
1405,1772267181231020000
1406,1772267181264140000
1407,1772267181331034000
1408,1772267181364145000
1409,1772267181397654000
1410,1772267181431019000
1411,1772267181464162000
1412,1772267181497667000
1413,1772267181530990000
1414,1772267181564205000
1415,1772267181597593000
1416,1772267181631069000
1417,1772267181664310000
1418,1772267181697496000
1419,1772267181731055000
1420,1772267181764188000
1421,1772267181797760000
1422,1772267181830878000
1423,1772267181864145000
1424,1772267181898093000
1425,1772267181930631000
1426,1772267181964287000
1427,1772267181997538000
1428,1772267182031019000
1429,1772267182064428000
1430,1772267182097673000
1431,1772267182130989000
1432,1772267182164421000
1433,1772267182197920000
1434,1772267182230805000
1435,1772267182264404000
1436,1772267182297876000
1437,1772267182330700000
1438,1772267182364406000
1439,1772267182397833000
1440,1772267182430849000
1441,1772267182464300000
1442,1772267182497910000
1443,1772267182530802000
1444,1772267182564259000
1445,1772267182598053000
1446,1772267182630714000
1447,1772267182664204000
1448,1772267182697590000
1449,1772267182731349000
1450,1772267182764071000
1451,1772267182797528000
1452,1772267182831056000
1453,1772267182864391000
1454,1772267182898096000
1455,1772267182930792000
1456,1772267182964117000
1457,1772267182997824000
1458,1772267183031205000
1459,1772267183064080000
1460,1772267183097800000
1461,1772267183131576000
1462,1772267183163996000
1463,1772267183197787000
1464,1772267183231472000
1465,1772267183264062000
1466,1772267183297787000
1467,1772267183331373000
1468,1772267183363957000
1469,1772267183397861000
1470,1772267183431372000
1471,1772267183463956000
1472,1772267183497782000
1473,1772267183530913000
1474,1772267183564515000
1475,1772267183597695000
1476,1772267183630941000
1477,1772267183664751000
1478,1772267183697495000
1479,1772267183731122000
1480,1772267183764210000
1481,1772267183797800000
1482,1772267183831032000
1483,1772267183864587000
1484,1772267183897501000
1485,1772267183931554000
1486,1772267183963932000
1487,1772267183997770000
1488,1772267184031230000
1489,1772267184064672000
1490,1772267184097515000
1491,1772267184131170000
1492,1772267184164815000
1493,1772267184197383000
1494,1772267184231171000
1495,1772267184264567000
1496,1772267184297568000
1497,1772267184331239000
1498,1772267184364194000
1499,1772267184397848000
1500,1772267184431111000
1501,1772267184464376000
1502,1772267184497880000
1503,1772267184531014000
1504,1772267184564488000
1505,1772267184597702000
1506,1772267184631178000
1507,1772267184664492000
1508,1772267184697764000
1509,1772267184731030000
1510,1772267184764424000
1511,1772267184797711000
1512,1772267184831234000
1513,1772267184864586000
1514,1772267184897904000
1515,1772267184931069000
1516,1772267184964613000
1517,1772267184997841000
1518,1772267185031033000
1519,1772267185064562000
1520,1772267185098243000
1521,1772267185130800000
1522,1772267185164467000
1523,1772267185198019000
1524,1772267185230847000
1525,1772267185264555000
1526,1772267185298120000
1527,1772267185330755000
1528,1772267185364563000
1529,1772267185397686000
1530,1772267185431168000
1531,1772267185464553000
1532,1772267185498034000
1533,1772267185530852000
1534,1772267185564564000
1535,1772267185597702000
1536,1772267185631331000
1537,1772267185664417000
1538,1772267185697806000
1539,1772267185731068000
1540,1772267185764560000
1541,1772267185798618000
1542,1772267185830507000
1543,1772267185864436000
1544,1772267185898016000
1545,1772267185931096000
1546,1772267185964526000
1547,1772267185997930000
1548,1772267186031050000
1549,1772267186064572000
1550,1772267186097937000
1551,1772267186131490000
1552,1772267186164228000
1553,1772267186198057000
1554,1772267186230943000
1555,1772267186264562000
1556,1772267186297943000
1557,1772267186331486000
1558,1772267186364152000
1559,1772267186397945000
1560,1772267186431204000
1561,1772267186464534000
1562,1772267186497929000
1563,1772267186531067000
1564,1772267186564592000
1565,1772267186597912000
1566,1772267186631181000
1567,1772267186664575000
1568,1772267186698032000
1569,1772267186731087000
1570,1772267186764538000
1571,1772267186797864000
1572,1772267186831546000
1573,1772267186864242000
1574,1772267186897939000
1575,1772267186931521000
1576,1772267186964252000
1577,1772267186997942000
1578,1772267187031420000
1579,1772267187064855000
1580,1772267187098122000
1581,1772267187131323000
1582,1772267187164870000
1583,1772267187197737000
1584,1772267187231435000
1585,1772267187265064000
1586,1772267187297347000
1587,1772267187331344000
1588,1772267187365013000
1589,1772267187397380000
1590,1772267187431355000
1591,1772267187464426000
1592,1772267187498039000
1593,1772267187531320000
1594,1772267187564581000
1595,1772267187597941000
1596,1772267187631585000
1597,1772267187664722000
1598,1772267187697857000
1599,1772267187731323000
1600,1772267187764904000
1601,1772267187797814000
1602,1772267187831277000
1603,1772267187864709000
1604,1772267187897852000
1605,1772267187931330000
1606,1772267187964696000
1607,1772267187997859000
1608,1772267188031325000
1609,1772267188064822000
1610,1772267188098136000
1611,1772267188131009000
1612,1772267188164699000
1613,1772267188198299000
1614,1772267188230954000
1615,1772267188264719000
1616,1772267188298519000
1617,1772267188330857000
1618,1772267188364735000
1619,1772267188397819000
1620,1772267188431379000
1621,1772267188464668000
1622,1772267188498168000
1623,1772267188531201000
1624,1772267188564568000
1625,1772267188598516000
1626,1772267188630799000
1627,1772267188664722000
1628,1772267188698327000
1629,1772267188731061000
1630,1772267188764643000
1631,1772267188798602000
1632,1772267188830679000
1633,1772267188864702000
1634,1772267188898086000
1635,1772267188931622000
1636,1772267188964307000
1637,1772267188998097000
1638,1772267189031512000
1639,1772267189064464000
1640,1772267189098097000
1641,1772267189131453000
1642,1772267189164479000
1643,1772267189198077000
1644,1772267189231281000
1645,1772267189264715000
1646,1772267189298133000
1647,1772267189331526000
1648,1772267189364364000
1649,1772267189398103000
1650,1772267189431652000
1651,1772267189464288000
1652,1772267189499071000
1653,1772267189531984000
1654,1772267189564215000
1655,1772267189598139000
1656,1772267189631653000
1657,1772267189664551000
1658,1772267189697908000
1659,1772267189731651000
1660,1772267189764673000
1661,1772267189798006000
1662,1772267189832052000
1663,1772267189864259000
1664,1772267189897846000
1665,1772267189931472000
1666,1772267189965126000
1667,1772267189997715000
1668,1772267190031478000
1669,1772267190064916000
1670,1772267190097770000
1671,1772267190131474000
1672,1772267190164924000
1673,1772267190197829000
1674,1772267190231452000
1675,1772267190265399000
1676,1772267190297813000
1677,1772267190331439000
1678,1772267190364729000
1679,1772267190397989000
1680,1772267190431432000
1681,1772267190465253000
1682,1772267190497742000
1683,1772267190531464000
1684,1772267190564932000
1685,1772267190597901000
1686,1772267190631463000
1687,1772267190665493000
1688,1772267190697554000
1689,1772267190731439000
1690,1772267190765490000
1691,1772267190797563000
1692,1772267190831275000
1693,1772267190865673000
1694,1772267190897501000
1695,1772267190931320000
1696,1772267190965599000
1697,1772267190997543000
1698,1772267191031297000
1699,1772267191064861000
1700,1772267191098371000
1701,1772267191131323000
1702,1772267191164802000
1703,1772267191197991000
1704,1772267191231629000
1705,1772267191264695000
1706,1772267191298797000
1707,1772267191331176000
1708,1772267191364839000
1709,1772267191398375000
1710,1772267191431640000
1711,1772267191464645000
1712,1772267191498626000
1713,1772267191531151000
1714,1772267191564823000
1715,1772267191598796000
1716,1772267191630956000
1717,1772267191664826000
1718,1772267191698603000
1719,1772267191731222000
1720,1772267191764629000
1721,1772267191798680000
1722,1772267191831186000
1723,1772267191864731000
1724,1772267191898807000
1725,1772267191931039000
1726,1772267191964558000
1727,1772267191998324000
1728,1772267192031256000
1729,1772267192064875000
1730,1772267192098248000
1731,1772267192131443000
1732,1772267192164776000
1733,1772267192198233000
1734,1772267192231735000
1735,1772267192264580000
1736,1772267192298198000
1737,1772267192332111000
1738,1772267192364505000
1739,1772267192398344000
1740,1772267192431482000
1741,1772267192464765000
1742,1772267192498228000
1743,1772267192532096000
1744,1772267192564404000
1745,1772267192598235000
1746,1772267192632137000
1747,1772267192664484000
1748,1772267192698168000
1749,1772267192732004000
1750,1772267192764360000
1751,1772267192798265000
1752,1772267192831619000
1753,1772267192864880000
1754,1772267192900993000
1755,1772267192931818000
1756,1772267192998918000
1757,1772267193031879000
1758,1772267193064559000
1759,1772267193098230000
1760,1772267193131619000
1761,1772267193164867000
1762,1772267193198111000
1763,1772267193231631000
1764,1772267193265383000
1765,1772267193297731000
1766,1772267193331641000
1767,1772267193365261000
1768,1772267193397865000
1769,1772267193431708000
1770,1772267193465003000
1771,1772267193498135000
1772,1772267193531628000
1773,1772267193565001000
1774,1772267193598113000
1775,1772267193631626000
1776,1772267193665035000
1777,1772267193698377000
1778,1772267193731319000
1779,1772267193765388000
1780,1772267193797803000
1781,1772267193831550000
1782,1772267193865027000
1783,1772267193898263000
1784,1772267193931652000
1785,1772267193965011000
1786,1772267193998306000
1787,1772267194031445000
1788,1772267194065009000
1789,1772267194098313000
1790,1772267194131471000
1791,1772267194165007000
1792,1772267194198536000
1793,1772267194231332000
1794,1772267194265019000
1795,1772267194298597000
1796,1772267194331279000
1797,1772267194365015000
1798,1772267194398538000
1799,1772267194431338000
1800,1772267194465005000
1801,1772267194498464000
1802,1772267194531415000
1803,1772267194565008000
1804,1772267194598882000
1805,1772267194631142000
1806,1772267194665032000
1807,1772267194698741000
1808,1772267194731180000
1809,1772267194764964000
1810,1772267194798395000
1811,1772267194831654000
1812,1772267194864980000
1813,1772267194898471000
1814,1772267194931527000
1815,1772267194964917000
1816,1772267194998991000
1817,1772267195031236000
1818,1772267195064697000
1819,1772267195098377000
1820,1772267195131804000
1821,1772267195164873000
1822,1772267195198569000
1823,1772267195231816000
1824,1772267195264763000
1825,1772267195298534000
1826,1772267195331798000
1827,1772267195364859000
1828,1772267195398383000
1829,1772267195432033000
1830,1772267195464636000
1831,1772267195498390000
1832,1772267195531805000
1833,1772267195564894000
1834,1772267195598388000
1835,1772267195631874000
1836,1772267195665013000
1837,1772267195698162000
1838,1772267195731802000
1839,1772267195764933000
1840,1772267195798395000
1841,1772267195831799000
1842,1772267195865089000
1843,1772267195898380000
1844,1772267195932204000
1845,1772267195964580000
1846,1772267195998286000
1847,1772267196031996000
1848,1772267196065302000
1849,1772267196097949000
1850,1772267196131760000
1851,1772267196165457000
1852,1772267196197978000
1853,1772267196231768000
1854,1772267196265393000
1855,1772267196298042000
1856,1772267196331758000
1857,1772267196365490000
1858,1772267196397974000
1859,1772267196431779000
1860,1772267196465209000
1861,1772267196498267000
1862,1772267196531902000
1863,1772267196565222000
1864,1772267196598315000
1865,1772267196631740000
1866,1772267196665576000
1867,1772267196697877000
1868,1772267196731733000
1869,1772267196765694000
1870,1772267196797857000
1871,1772267196831701000
1872,1772267196865166000
1873,1772267196898459000
1874,1772267196931573000
1875,1772267196965167000
1876,1772267196998637000
1877,1772267197031533000
1878,1772267197065166000
1879,1772267197098632000
1880,1772267197131580000
1881,1772267197165131000
1882,1772267197198738000
1883,1772267197231444000
1884,1772267197265342000
1885,1772267197298650000
1886,1772267197331368000
1887,1772267197365157000
1888,1772267197398843000
1889,1772267197431343000
1890,1772267197465162000
1891,1772267197498922000
1892,1772267197531378000
1893,1772267197565151000
1894,1772267197598619000
1895,1772267197631702000
1896,1772267197665113000
1897,1772267197698865000
1898,1772267197731308000
1899,1772267197765179000
1900,1772267197798594000
1901,1772267197831795000
1902,1772267197864956000
1903,1772267197898529000
1904,1772267197931970000
1905,1772267197964970000
1906,1772267197998528000
1907,1772267198032114000
1908,1772267198064888000
1909,1772267198099000000
1910,1772267198131434000
1911,1772267198165163000
1912,1772267198198574000
1913,1772267198232232000
1914,1772267198264715000
1915,1772267198298582000
1916,1772267198332053000
1917,1772267198364889000
1918,1772267198398538000
1919,1772267198432185000
1920,1772267198464823000
1921,1772267198498548000
1922,1772267198532270000
1923,1772267198564970000
1924,1772267198598315000
1925,1772267198632340000
1926,1772267198664727000
1927,1772267198698555000
1928,1772267198732399000
1929,1772267198764803000
1930,1772267198798295000
1931,1772267198832438000
1932,1772267198864983000
1933,1772267198898366000
1934,1772267198931923000
1935,1772267198965428000
1936,1772267198998343000
1937,1772267199065315000
1938,1772267199098393000
1939,1772267199131925000
1940,1772267199165534000
1941,1772267199198238000
1942,1772267199231874000
1943,1772267199265464000
1944,1772267199298253000
1945,1772267199331925000
1946,1772267199365557000
1947,1772267199398174000
1948,1772267199431949000
1949,1772267199465784000
1950,1772267199497981000
1951,1772267199531921000
1952,1772267199565844000
1953,1772267199597953000
1954,1772267199631977000
1955,1772267199665822000
1956,1772267199698024000
1957,1772267199731794000
1958,1772267199765816000
1959,1772267199798217000
1960,1772267199831743000
1961,1772267199865810000
1962,1772267199898339000
1963,1772267199931634000
1964,1772267199965342000
1965,1772267199998647000
1966,1772267200031790000
1967,1772267200065306000
1968,1772267200098688000
1969,1772267200131824000
1970,1772267200165519000
1971,1772267200198680000
1972,1772267200231594000
1973,1772267200265285000
1974,1772267200298668000
1975,1772267200332060000
1976,1772267200365335000
1977,1772267200398583000
1978,1772267200431804000
1979,1772267200465421000
1980,1772267200498993000
1981,1772267200531547000
1982,1772267200565299000
1983,1772267200599204000
1984,1772267200631564000
1985,1772267200665173000
1986,1772267200699056000
1987,1772267200731734000
1988,1772267200765200000
1989,1772267200798863000
1990,1772267200831874000
1991,1772267200865180000
1992,1772267200898931000
1993,1772267200931804000
1994,1772267200965251000
1995,1772267200998636000
1996,1772267201032048000
1997,1772267201065183000
1998,1772267201098686000
1999,1772267201132061000
2000,1772267201165275000
2001,1772267201198605000
2002,1772267201232275000
2003,1772267201265015000
2004,1772267201298675000
2005,1772267201332387000
2006,1772267201364902000
2007,1772267201398692000
2008,1772267201432284000
2009,1772267201465001000
2010,1772267201498661000
2011,1772267201532624000
2012,1772267201566847000
2013,1772267201598576000
2014,1772267201632244000
2015,1772267201665432000
2016,1772267201698567000
2017,1772267201732087000
2018,1772267201765428000
2019,1772267201798552000
2020,1772267201832120000
2021,1772267201865393000
2022,1772267201898559000
2023,1772267201932089000
2024,1772267201965466000
2025,1772267201998584000
2026,1772267202032176000
2027,1772267202065331000
2028,1772267202098569000
2029,1772267202132720000
2030,1772267202164819000
2031,1772267202198563000
2032,1772267202232073000
2033,1772267202265501000
2034,1772267202298575000
2035,1772267202332081000
2036,1772267202365439000
2037,1772267202398570000
2038,1772267202432145000
2039,1772267202465436000
2040,1772267202498709000
2041,1772267202531944000
2042,1772267202565448000
2043,1772267202598854000
2044,1772267202631946000
2045,1772267202665456000
2046,1772267202698822000
2047,1772267202731953000
2048,1772267202765449000
2049,1772267202798832000
2050,1772267202831947000
2051,1772267202865473000
2052,1772267202898831000
2053,1772267202931954000
2054,1772267202965598000
2055,1772267202998705000
2056,1772267203031949000
2057,1772267203065456000
2058,1772267203098856000
2059,1772267203131961000
2060,1772267203165444000
2061,1772267203198880000
2062,1772267203231990000
2063,1772267203265427000
2064,1772267203298976000
2065,1772267203331992000
2066,1772267203365412000
2067,1772267203399102000
2068,1772267203431839000
2069,1772267203465323000
2070,1772267203498838000
2071,1772267203532193000
2072,1772267203565432000
2073,1772267203598841000
2074,1772267203632217000
2075,1772267203665326000
2076,1772267203699131000
2077,1772267203731908000
2078,1772267203765338000
2079,1772267203799459000
2080,1772267203831852000
2081,1772267203865256000
2082,1772267203898855000
2083,1772267203932400000
2084,1772267203965118000
2085,1772267203998931000
2086,1772267204032368000
2087,1772267204065248000
2088,1772267204099036000
2089,1772267204132108000
2090,1772267204165239000
2091,1772267204198837000
2092,1772267204232303000
2093,1772267204265305000
2094,1772267204299040000
2095,1772267204332181000
2096,1772267204365478000
2097,1772267204398703000
2098,1772267204432365000
2099,1772267204465545000
2100,1772267204498707000
2101,1772267204532651000
2102,1772267204565359000
2103,1772267204598686000
2104,1772267204632787000
2105,1772267204665150000
2106,1772267204698788000
2107,1772267204732385000
2108,1772267204765417000
2109,1772267204798734000
2110,1772267204832752000
2111,1772267204865059000
2112,1772267204898713000
2113,1772267204932643000
2114,1772267204965260000
2115,1772267204998691000
2116,1772267205032773000
2117,1772267205065124000
2118,1772267205098691000
2119,1772267205132229000
2120,1772267205198726000
2121,1772267205232811000
2122,1772267205266055000
2123,1772267205298537000
2124,1772267205332083000
2125,1772267205365681000
2126,1772267205398896000
2127,1772267205432155000
2128,1772267205465587000
2129,1772267205499153000
2130,1772267205531927000
2131,1772267205566116000
2132,1772267205598701000
2133,1772267205632158000
2134,1772267205665865000
2135,1772267205698847000
2136,1772267205732094000
2137,1772267205765947000
2138,1772267205798680000
2139,1772267205832098000
2140,1772267205866150000
2141,1772267205898908000
2142,1772267205932118000
2143,1772267205965598000
2144,1772267205998980000
2145,1772267206032113000
2146,1772267206066296000
2147,1772267206098424000
2148,1772267206134683000
2149,1772267206165651000
2150,1772267206199062000
2151,1772267206232162000
2152,1772267206265470000
2153,1772267206299134000
2154,1772267206332395000
2155,1772267206365443000
2156,1772267206399160000
2157,1772267206432206000
2158,1772267206465485000
2159,1772267206499088000
2160,1772267206532239000
2161,1772267206565492000
2162,1772267206599267000
2163,1772267206632120000
2164,1772267206665480000
2165,1772267206699766000
2166,1772267206731799000
2167,1772267206765479000
2168,1772267206799391000
2169,1772267206831959000
2170,1772267206865461000
2171,1772267206899561000
2172,1772267206931801000
2173,1772267206965471000
2174,1772267206999057000
2175,1772267207032585000
2176,1772267207065230000
2177,1772267207099533000
2178,1772267207131813000
2179,1772267207165601000
2180,1772267207198886000
2181,1772267207232341000
2182,1772267207265747000
2183,1772267207298862000
2184,1772267207332501000
2185,1772267207365609000
2186,1772267207398870000
2187,1772267207432798000
2188,1772267207465293000
2189,1772267207498877000
2190,1772267207532692000
2191,1772267207565481000
2192,1772267207598873000
2193,1772267207632770000
2194,1772267207665325000
2195,1772267207698879000
2196,1772267207732555000
2197,1772267207765744000
2198,1772267207798896000
2199,1772267207832889000
2200,1772267207865172000
2201,1772267207898941000
2202,1772267207932654000
2203,1772267207965469000
2204,1772267207998922000
2205,1772267208032521000
2206,1772267208065577000
2207,1772267208099004000
2208,1772267208132239000
2209,1772267208165953000
2210,1772267208198917000
2211,1772267208232727000
2212,1772267208265628000
2213,1772267208298785000
2214,1772267208332256000
2215,1772267208365937000
2216,1772267208398964000
2217,1772267208432232000
2218,1772267208465772000
2219,1772267208499131000
2220,1772267208532230000
2221,1772267208566077000
2222,1772267208598921000
2223,1772267208632284000
2224,1772267208665911000
2225,1772267208699156000
2226,1772267208732253000
2227,1772267208766313000
2228,1772267208798686000
2229,1772267208832236000
2230,1772267208865804000
2231,1772267208899143000
2232,1772267208932228000
2233,1772267208965758000
2234,1772267208999137000
2235,1772267209032398000
2236,1772267209066214000
2237,1772267209098688000
2238,1772267209132623000
2239,1772267209165627000
2240,1772267209199218000
2241,1772267209232408000
2242,1772267209265623000
2243,1772267209299421000
2244,1772267209332225000
2245,1772267209365638000
2246,1772267209399184000
2247,1772267209432574000
2248,1772267209465570000
2249,1772267209499688000
2250,1772267209532208000
2251,1772267209565565000
2252,1772267209599151000
2253,1772267209632507000
2254,1772267209665650000
2255,1772267209699368000
2256,1772267209733121000
2257,1772267209765637000
2258,1772267209799163000
2259,1772267209832512000
2260,1772267209865628000
2261,1772267209899138000
2262,1772267209932543000
2263,1772267209965874000
2264,1772267209998891000
2265,1772267210032508000
2266,1772267210065880000
2267,1772267210099012000
2268,1772267210132524000
2269,1772267210165904000
2270,1772267210199113000
2271,1772267210232499000
2272,1772267210265887000
2273,1772267210299031000
2274,1772267210332637000
2275,1772267210365758000
2276,1772267210399056000
2277,1772267210432603000
2278,1772267210465835000
2279,1772267210499025000
2280,1772267210532542000
2281,1772267210565884000
2282,1772267210599030000
2283,1772267210632519000
2284,1772267210665889000
2285,1772267210699029000
2286,1772267210732515000
2287,1772267210765880000
2288,1772267210799050000
2289,1772267210832911000
2290,1772267210865462000
2291,1772267210899164000
2292,1772267210932392000
2293,1772267210965887000
2294,1772267210999282000
2295,1772267211032767000
2296,1772267211065735000
2297,1772267211099087000
2298,1772267211132399000
2299,1772267211199274000
2300,1772267211265774000
2301,1772267211299364000
2302,1772267211332346000
2303,1772267211365837000
2304,1772267211399283000
2305,1772267211432384000
2306,1772267211465916000
2307,1772267211499266000
2308,1772267211532390000
2309,1772267211565949000
2310,1772267211599286000
2311,1772267211632419000
2312,1772267211665918000
2313,1772267211699307000
2314,1772267211732391000
2315,1772267211765940000
2316,1772267211799241000
2317,1772267211832524000
2318,1772267211865812000
2319,1772267211899241000
2320,1772267211932638000
2321,1772267211965998000
2322,1772267211999162000
2323,1772267212032567000
2324,1772267212065953000
2325,1772267212099098000
2326,1772267212132661000
2327,1772267212165851000
2328,1772267212199200000
2329,1772267212232658000
2330,1772267212265918000
2331,1772267212299140000
2332,1772267212332647000
2333,1772267212365784000
2334,1772267212399287000
2335,1772267212432659000
2336,1772267212465773000
2337,1772267212499289000
2338,1772267212532646000
2339,1772267212565831000
2340,1772267212599305000
2341,1772267212632638000
2342,1772267212665777000
2343,1772267212699333000
2344,1772267212732637000
2345,1772267212765928000
2346,1772267212799409000
2347,1772267212832532000
2348,1772267212866059000
2349,1772267212899187000
2350,1772267212932603000
2351,1772267212966058000
2352,1772267212999292000
2353,1772267213032501000
2354,1772267213066028000
2355,1772267213099328000
2356,1772267213132523000
2357,1772267213166131000
2358,1772267213199123000
2359,1772267213232658000
2360,1772267213266040000
2361,1772267213299297000
2362,1772267213332527000
2363,1772267213366093000
2364,1772267213399179000
2365,1772267213432676000
2366,1772267213466044000
2367,1772267213499136000
2368,1772267213532700000
2369,1772267213569310000
2370,1772267213599081000
2371,1772267213632918000
2372,1772267213666066000
2373,1772267213699303000
2374,1772267213732752000
2375,1772267213765984000
2376,1772267213799423000
2377,1772267213832725000
2378,1772267213866016000
2379,1772267213899433000
2380,1772267213932647000
2381,1772267213966008000
2382,1772267213999414000
2383,1772267214032705000
2384,1772267214065918000
2385,1772267214099411000
2386,1772267214132637000
2387,1772267214165971000
2388,1772267214199426000
2389,1772267214232538000
2390,1772267214266123000
2391,1772267214299556000
2392,1772267214332532000
2393,1772267214366092000
2394,1772267214399389000
2395,1772267214432544000
2396,1772267214466143000
2397,1772267214499409000
2398,1772267214532570000
2399,1772267214566100000
2400,1772267214599376000
2401,1772267214632682000
2402,1772267214665980000
2403,1772267214699422000
2404,1772267214732873000
2405,1772267214766060000
2406,1772267214799437000
2407,1772267214832789000
2408,1772267214865926000
2409,1772267214899434000
2410,1772267214932805000
2411,1772267214965986000
2412,1772267214999373000
2413,1772267215032872000
2414,1772267215066045000
2415,1772267215099310000
2416,1772267215132795000
2417,1772267215166241000
2418,1772267215199200000
2419,1772267215232801000
2420,1772267215265926000
2421,1772267215299423000
2422,1772267215332815000
2423,1772267215365951000
2424,1772267215399399000
2425,1772267215432813000
2426,1772267215465925000
2427,1772267215499432000
2428,1772267215532793000
2429,1772267215566059000
2430,1772267215599669000
2431,1772267215632828000
2432,1772267215666179000
2433,1772267215699300000
2434,1772267215732849000
2435,1772267215766196000
2436,1772267215800014000
2437,1772267215832215000
2438,1772267215866181000
2439,1772267215899822000
2440,1772267215932339000
2441,1772267215966134000
2442,1772267215999316000
2443,1772267216032797000
2444,1772267216066174000
2445,1772267216099811000
2446,1772267216132593000
2447,1772267216165975000
2448,1772267216199497000
2449,1772267216232622000
2450,1772267216266178000
2451,1772267216299642000
2452,1772267216332475000
2453,1772267216366184000
2454,1772267216399329000
2455,1772267216432922000
2456,1772267216466080000
2457,1772267216499455000
2458,1772267216532869000
2459,1772267216566054000
2460,1772267216599982000
2461,1772267216632420000
2462,1772267216665995000
2463,1772267216699560000
2464,1772267216732684000
2465,1772267216766206000
2466,1772267216799558000
2467,1772267216832877000
2468,1772267216866009000
2469,1772267216899564000
2470,1772267216933124000
2471,1772267216965919000
2472,1772267216999465000
2473,1772267217033059000
2474,1772267217065816000
2475,1772267217099616000
2476,1772267217133245000
2477,1772267217165631000
2478,1772267217199579000
2479,1772267217232793000
2480,1772267217266879000
2481,1772267217299609000
2482,1772267217333683000
2483,1772267217366052000
2484,1772267217399569000
2485,1772267217432868000
2486,1772267217466027000
2487,1772267217499567000
2488,1772267217533060000
2489,1772267217565949000
2490,1772267217599577000
2491,1772267217632955000
2492,1772267217666106000
2493,1772267217699567000
2494,1772267217733716000
2495,1772267217766232000
2496,1772267217799519000
2497,1772267217833647000
2498,1772267217866182000
2499,1772267217899595000
2500,1772267217933065000
2501,1772267217966355000
2502,1772267217999505000
2503,1772267218033290000
2504,1772267218066254000
2505,1772267218099566000
2506,1772267218132952000
2507,1772267218166132000
2508,1772267218199521000
2509,1772267218232954000
2510,1772267218267251000
2511,1772267218299510000
2512,1772267218332959000
2513,1772267218366250000
2514,1772267218399412000
2515,1772267218432988000
2516,1772267218466423000
2517,1772267218499347000
2518,1772267218532966000
2519,1772267218566435000
2520,1772267218599493000
2521,1772267218632986000
2522,1772267218666304000
2523,1772267218699857000
2524,1772267218732630000
2525,1772267218766410000
2526,1772267218799929000
2527,1772267218832499000
2528,1772267218866339000
2529,1772267218899863000
2530,1772267218932922000
2531,1772267218966332000
2532,1772267218999843000
2533,1772267219032580000
2534,1772267219066311000
2535,1772267219099448000
2536,1772267219133047000
2537,1772267219166382000
2538,1772267219199770000
2539,1772267219232582000
2540,1772267219266342000
2541,1772267219299602000
2542,1772267219332810000
2543,1772267219366335000
2544,1772267219399743000
2545,1772267219433128000
2546,1772267219466063000
2547,1772267219499790000
2548,1772267219532908000
2549,1772267219566230000
2550,1772267219599711000
2551,1772267219633281000
2552,1772267219665974000
2553,1772267219699776000
2554,1772267219733133000
2555,1772267219765990000
2556,1772267219799728000
2557,1772267219832949000
2558,1772267219866337000
2559,1772267219899736000
2560,1772267219933202000
2561,1772267219966101000
2562,1772267219999655000
2563,1772267220033202000
2564,1772267220066063000
2565,1772267220099670000
2566,1772267220132807000
2567,1772267220166459000
2568,1772267220199727000
2569,1772267220232973000
2570,1772267220266257000
2571,1772267220299722000
2572,1772267220333625000
2573,1772267220365638000
2574,1772267220399717000
2575,1772267220433116000
2576,1772267220466457000
2577,1772267220499482000
2578,1772267220533560000
2579,1772267220566233000
2580,1772267220599324000
2581,1772267220633099000
2582,1772267220666545000
2583,1772267220699406000
2584,1772267220733102000
2585,1772267220766549000
2586,1772267220799490000
2587,1772267220833108000
2588,1772267220866535000
2589,1772267220900873000
2590,1772267220933106000
2591,1772267220966634000
2592,1772267220999315000
2593,1772267221033371000
2594,1772267221066213000
2595,1772267221099744000
2596,1772267221133101000
2597,1772267221166932000
2598,1772267221199053000
2599,1772267221233101000
2600,1772267221266477000
2601,1772267221299772000
2602,1772267221332959000
2603,1772267221367058000
2604,1772267221399504000
2605,1772267221432818000
2606,1772267221467065000
2607,1772267221499242000
2608,1772267221532924000
2609,1772267221567170000
2610,1772267221599182000
2611,1772267221632834000
2612,1772267221666593000
2613,1772267221699704000
2614,1772267221732902000
2615,1772267221766476000
2616,1772267221799794000
2617,1772267221832923000
2618,1772267221866488000
2619,1772267221900013000
2620,1772267221932799000
2621,1772267221966482000
2622,1772267221999927000
2623,1772267222032801000
2624,1772267222066457000
2625,1772267222100144000
2626,1772267222132588000
2627,1772267222166493000
2628,1772267222199824000
2629,1772267222233013000
2630,1772267222266462000
2631,1772267222299851000
