t,x,y,yaw
38.700000,0.281923,-19.137088,10.941166
38.733333,0.114163,-19.130163,10.904699
38.766667,-0.069129,-19.115299,10.869354
38.800000,-0.253805,-19.093944,10.835636
38.833333,-0.437651,-19.066356,10.801809
38.866667,-0.624272,-19.031301,10.766026
38.900000,-0.817145,-18.987150,10.728443
38.933333,-1.011996,-18.934446,10.690146
38.966667,-1.204719,-18.874414,10.652340
39.000000,-1.385797,-18.810967,10.615140
39.033333,-1.555278,-18.744954,10.578349
39.066667,-1.707952,-18.680001,10.543118
39.100000,-1.847714,-18.615470,10.508889
39.133333,-1.981672,-18.548108,10.474070
39.166667,-2.116526,-18.473891,10.438331
39.200000,-2.243704,-18.398313,10.403057
39.233333,-2.360106,-18.324254,10.368532
39.266667,-2.467490,-18.251034,10.333016
39.300000,-2.573519,-18.172500,10.294907
39.333333,-2.682173,-18.084356,10.254475
39.366667,-2.795629,-17.983375,10.213436
39.400000,-2.918368,-17.863087,10.171792
39.433333,-3.047756,-17.724168,10.130798
39.466667,-3.172863,-17.578715,10.091702
39.500000,-3.288759,-17.433407,10.053226
39.533333,-3.397578,-17.285218,10.012872
39.566667,-3.502147,-17.129182,9.970854
39.600000,-3.601932,-16.965351,9.928425
39.633333,-3.693044,-16.801089,9.886864
39.666667,-3.773406,-16.642419,9.846755
39.700000,-3.843792,-16.490004,9.807783
39.733333,-3.903685,-16.348222,9.770341
39.766667,-3.955362,-16.213879,9.734108
39.800000,-4.001612,-16.079682,9.697965
39.833333,-4.042503,-15.945843,9.661749
39.866667,-4.077365,-15.816499,9.625843
39.900000,-4.106688,-15.691924,9.590836
39.933333,-4.131105,-15.570364,9.555788
39.966667,-4.151017,-15.448001,9.518864
40.000000,-4.166471,-15.318981,9.479865
40.033333,-4.176919,-15.181456,9.440197
40.066667,-4.181386,-15.027633,9.399672
40.100000,-4.178292,-14.851795,9.359821
40.133333,-4.168190,-14.672199,9.322275
40.166667,-4.152206,-14.497028,9.286422
40.200000,-4.129711,-14.322586,9.249168
40.233333,-4.099598,-14.145256,9.210257
40.266667,-4.060557,-13.961499,9.171092
40.300000,-4.017130,-13.786930,9.134647
40.333333,-3.971370,-13.625375,9.099140
40.366667,-3.926456,-13.482313,9.065003
40.400000,-3.881458,-13.351878,9.032177
40.433333,-3.832979,-13.224835,8.998948
40.466667,-3.779340,-13.097719,8.965079
40.500000,-3.723312,-12.976021,8.931116
40.533333,-3.667297,-12.863158,8.897939
40.566667,-3.610757,-12.757298,8.864768
40.600000,-3.549477,-12.651809,8.830189
40.633333,-3.480911,-12.543756,8.794216
40.666667,-3.402324,-12.430377,8.758264
40.700000,-3.306794,-12.304628,8.722348
40.733333,-3.190819,-12.164492,8.687638
40.766667,-3.067537,-12.025331,8.654996
40.800000,-2.945728,-11.895623,8.623949
40.833333,-2.819828,-11.769896,8.591865
40.866667,-2.685191,-11.644618,8.558084
40.900000,-2.540068,-11.519067,8.523780
40.933333,-2.392430,-11.399624,8.490332
40.966667,-2.249200,-11.290735,8.457696
41.000000,-2.114318,-11.194074,8.425570
41.033333,-1.995328,-11.113009,8.394151
41.066667,-1.886151,-11.042410,8.363878
41.100000,-1.778415,-10.977033,8.333270
41.133333,-1.666889,-10.914196,8.301958
41.166667,-1.557106,-10.856503,8.270622
41.200000,-1.449305,-10.803712,8.239918
41.233333,-1.343673,-10.755676,8.208930
41.266667,-1.240329,-10.712408,8.176079
41.300000,-1.131721,-10.671634,8.141275
41.333333,-1.015933,-10.633233,8.105891
41.366667,-0.885192,-10.595917,8.070717
41.400000,-0.729643,-10.558730,8.036550
41.433333,-0.561140,-10.524485,8.006019
41.466667,-0.389739,-10.494715,7.978053
41.500000,-0.213582,-10.469471,7.949492
41.533333,-0.028775,-10.449004,7.919465
41.566667,0.162561,-10.433939,7.889144
41.600000,0.356264,-10.424435,7.860039
41.633333,0.542170,-10.420117,7.832397
41.666667,0.718147,-10.420245,7.805896
41.700000,0.874129,-10.423336,7.780748
41.733333,1.014075,-10.428644,7.756549
41.766667,1.147891,-10.436644,7.732080
41.800000,1.285409,-10.448636,7.706618
41.833333,1.422573,-10.464143,7.681014
41.866667,1.557349,-10.482695,7.655919
41.900000,1.685749,-10.503363,7.630287
41.933333,1.811579,-10.527060,7.602734
41.966667,1.938546,-10.555060,7.572818
42.000000,2.070290,-10.588809,7.541912
42.033333,2.212199,-10.630732,7.510416
42.066667,2.371315,-10.684461,7.478717
42.100000,2.534328,-10.745185,7.449494
42.133333,2.690129,-10.807961,7.421344
42.166667,2.842206,-10.874416,7.391792
42.200000,2.995626,-10.947510,7.360335
42.233333,3.153530,-11.029511,7.328177
42.266667,3.310483,-11.117494,7.296753
42.300000,3.458022,-11.205801,7.266181
42.333333,3.593037,-11.291588,7.235849
42.366667,3.709527,-11.369248,7.206450
42.400000,3.811315,-11.440146,7.178388
42.433333,3.906512,-11.509975,7.150496
42.466667,4.001118,-11.583875,7.121404
42.500000,4.089158,-11.656389,7.091895
42.533333,4.172256,-11.728577,7.062977
42.566667,4.247763,-11.797299,7.033915
42.600000,4.321127,-11.868287,7.003359
42.633333,4.393383,-11.943171,6.970602
42.666667,4.465471,-12.023641,6.936525
42.700000,4.540548,-12.114687,6.902120
42.733333,4.623477,-12.224946,6.867643
42.766667,4.708001,-12.346388,6.834902
42.800000,4.786719,-12.466946,6.803749
42.833333,4.861489,-12.589979,6.771383
42.866667,4.933736,-12.719088,6.737034
42.900000,5.004640,-12.857964,6.701804
42.933333,5.069899,-12.997381,6.666849
42.966667,5.127611,-13.131438,6.632614
43.000000,5.177048,-13.255962,6.598908
43.033333,5.217347,-13.364765,6.566053
43.066667,5.249222,-13.455423,6.534500
43.100000,5.276911,-13.541187,6.502922
43.133333,5.302143,-13.629767,6.470128
43.166667,5.323822,-13.715178,6.437105
43.200000,5.342009,-13.795294,6.404851
43.233333,5.356891,-13.867987,6.372638
43.266667,5.369182,-13.939132,6.338643
43.300000,5.378913,-14.012657,6.302247
43.333333,5.385771,-14.092484,6.264760
43.366667,5.389183,-14.180500,6.227240
43.400000,5.387414,-14.288494,6.189630
43.433333,5.379901,-14.410244,6.153232
43.466667,5.369525,-14.523789,6.118948
43.500000,5.355949,-14.632971,6.083711
43.533333,5.337847,-14.743497,6.046421
43.566667,5.312811,-14.862866,6.008116
43.600000,5.283302,-14.981214,5.970504
43.633333,5.252926,-15.089023,5.934129
43.666667,5.223943,-15.182695,5.898081
43.700000,5.422975,-14.752148,5.867730
43.733333,5.407979,-14.802333,5.833120
43.766667,5.391208,-14.851945,5.797496
43.800000,5.374659,-14.897451,5.761555
43.833333,5.358629,-14.938956,5.726321
43.866667,5.344501,-14.974896,5.691281
43.900000,5.330264,-15.008675,5.655122
43.933333,5.314760,-15.041875,5.617028
43.966667,5.295374,-15.077475,5.577627
44.000000,5.270526,-15.116688,5.538051
44.033333,5.231422,-15.167620,5.498361
44.066667,5.178636,-15.227882,5.459688
44.100000,5.128224,-15.282280,5.423268
44.133333,5.080514,-15.331013,5.385989
44.166667,5.027709,-15.380184,5.346512
44.200000,4.964673,-15.432762,5.305953
44.233333,4.897903,-15.483871,5.266517
44.266667,4.836208,-15.528499,5.229051
44.300000,4.783576,-15.565335,5.193029
44.333333,4.747733,-15.591703,5.158365
44.366667,4.725681,-15.610458,5.125325
44.400000,4.706745,-15.627013,5.093269
44.433333,4.683536,-15.644337,5.061915
44.466667,4.656003,-15.662200,5.031302
44.500000,4.631783,-15.678113,5.002129
44.533333,4.609046,-15.692814,4.973639
44.566667,4.583952,-15.707316,4.944879
44.600000,4.554525,-15.721861,4.914884
44.633333,4.516789,-15.736858,4.884084
44.666667,4.468710,-15.752101,4.853495
44.700000,4.398321,-15.768293,4.822912
44.733333,4.309535,-15.783852,4.793331
44.766667,4.218345,-15.797155,4.766728
44.800000,4.122837,-15.808236,4.741146
44.833333,4.023077,-15.816775,4.714483
44.866667,3.917128,-15.822432,4.687131
44.900000,3.803070,-15.824877,4.660742
44.933333,3.686968,-15.824483,4.637180
44.966667,3.574858,-15.822047,4.616290
45.000000,3.472737,-15.818592,4.596946
45.033333,3.386538,-15.815457,4.579285
45.066667,3.308322,-15.811971,4.561230
45.100000,3.226248,-15.806343,4.542466
45.133333,3.136425,-15.797733,4.524363
45.166667,3.050657,-15.788467,4.508035
45.200000,2.970882,-15.779220,4.493042
45.233333,2.897103,-15.770124,4.477396
45.266667,2.819636,-15.758743,4.459904
45.300000,2.730828,-15.742756,4.441811
45.333333,2.626959,-15.720705,4.424656
45.366667,2.498665,-15.689125,4.407928
45.400000,2.351886,-15.649252,4.392323
45.433333,2.201853,-15.606112,4.379002
45.466667,2.050442,-15.560535,4.367281
45.500000,1.897723,-15.512431,4.355179
45.533333,1.740041,-15.460215,4.342418
45.566667,1.575586,-15.403081,4.330140
45.600000,1.415355,-15.345908,4.320656
45.633333,1.261071,-15.289861,4.313155
45.666667,1.120043,-15.238258,4.306092
45.700000,0.995883,-15.192853,4.298720
45.733333,0.881235,-15.150515,4.290405
45.766667,0.765169,-15.106298,4.281253
45.800000,0.649457,-15.061138,4.273158
45.833333,0.537611,-15.017003,4.267177
45.866667,0.433165,-14.975822,4.262537
45.900000,0.332537,-14.935850,4.257235
45.933333,0.230422,-14.894271,4.250058
45.966667,0.123302,-14.849157,4.242026
46.000000,0.005866,-14.797716,4.234490
46.033333,-0.132356,-14.734097,4.226237
46.066667,-0.284171,-14.661822,4.218486
46.100000,-0.435623,-14.588740,4.213227
46.133333,-0.585070,-14.516068,4.209615
46.166667,-0.734195,-14.442752,4.205287
46.200000,-0.888169,-14.365741,4.200191
46.233333,-1.043605,-14.287163,4.196462
46.266667,-1.195579,-14.210528,4.196357
46.300000,-1.339070,-14.139205,4.199066
46.333333,-1.467083,-14.077127,4.202261
46.366667,-1.577770,-14.025097,4.204788
46.400000,-1.679767,-13.978062,4.206043
46.433333,-1.781768,-13.931054,4.206277
46.466667,-1.882115,-13.885194,4.208118
46.500000,-1.977445,-13.842693,4.213086
46.533333,-2.066041,-13.804646,4.220222
46.566667,-2.151369,-13.769098,4.227381
46.600000,-2.238663,-13.733124,4.233114
46.633333,-2.329666,-13.695718,4.237609
46.666667,-2.427947,-13.655054,4.241654
46.700000,-2.538823,-13.608349,4.244390
46.733333,-2.662288,-13.555567,4.246296
46.766667,-2.780661,-13.506052,4.251217
46.800000,-2.893962,-13.459909,4.257475
46.833333,-3.005698,-13.415243,4.262790
46.866667,-3.123029,-13.368468,4.267023
46.900000,-3.242437,-13.321489,4.272563
46.933333,-3.356856,-13.278120,4.281935
46.966667,-3.457233,-13.242723,4.294993
47.000000,-3.543376,-13.214986,4.308681
47.033333,-3.609529,-13.196762,4.321831
47.066667,-3.662871,-13.184492,4.333470
47.100000,-3.712593,-13.174213,4.343674
47.133333,-3.760559,-13.165183,4.354743
47.166667,-3.804892,-13.158133,4.367965
47.200000,-3.843664,-13.153687,4.383063
47.233333,-3.876793,-13.151684,4.398228
47.266667,-3.908025,-13.150735,4.412092
47.300000,-3.941173,-13.149608,4.424444
47.333333,-3.978178,-13.147791,4.436473
47.366667,-4.028708,-13.142734,4.447806
47.400000,-4.096716,-13.133731,4.459011
47.433333,-4.164874,-13.125709,4.473515
47.466667,-4.227311,-13.120093,4.489368
47.500000,-4.291776,-13.115011,4.504511
47.533333,-4.360226,-13.110085,4.518832
47.566667,-4.432682,-13.105462,4.533646
47.600000,-4.499304,-13.103046,4.550838
47.633333,-4.552120,-13.103902,4.570203
47.666667,-4.585059,-13.108229,4.589501
47.700000,-4.594037,-13.115668,4.608195
47.733333,-4.582949,-13.124997,4.625485
47.766667,-4.569708,-13.134296,4.641154
47.800000,-4.556322,-13.143379,4.657257
47.833333,-4.540793,-13.152294,4.675275
47.866667,-4.519105,-13.161009,4.694780
47.900000,-4.493252,-13.169289,4.714386
47.933333,-4.465242,-13.177037,4.733285
47.966667,-4.441085,-13.184447,4.750805
48.000000,-4.420796,-13.191666,4.767808
48.033333,-4.412355,-13.199414,4.784081
48.066667,-4.419727,-13.208428,4.800331
48.100000,-4.428937,-13.217801,4.819756
48.133333,-4.433995,-13.226855,4.840925
48.166667,-4.440838,-13.236309,4.861525
48.200000,-4.453402,-13.246895,4.880712
48.233333,-4.471654,-13.258846,4.900274
48.266667,-4.489660,-13.271193,4.921943
48.300000,-4.499600,-13.282123,4.946105
48.333333,-4.497670,-13.290230,4.970911
48.366667,-4.474418,-13.292131,4.995984
48.400000,-4.432061,-13.287405,5.020228
48.433333,-4.384136,-13.279763,5.043045
48.466667,-4.343897,-13.273816,5.065396
48.500000,-4.303833,-13.266890,5.089930
48.533333,-4.260308,-13.257329,5.116667
48.566667,-4.213419,-13.244938,5.143365
48.600000,-4.165048,-13.230489,5.168441
48.633333,-4.120572,-13.216737,5.192182
48.666667,-4.085189,-13.206768,5.215645
48.700000,-4.065599,-13.205038,5.237934
48.733333,-4.061418,-13.212246,5.259993
48.766667,-4.057079,-13.219361,5.284549
48.800000,-4.050915,-13.225240,5.310908
48.833333,-4.046220,-13.232125,5.336777
48.866667,-4.046129,-13.242512,5.361333
48.900000,-4.050474,-13.256634,5.385670
48.933333,-4.055989,-13.272163,5.411924
48.966667,-4.056593,-13.283865,5.440900
49.000000,-4.046689,-13.285957,5.470705
49.033333,-4.024037,-13.274988,5.500677
49.066667,-3.988029,-13.248768,5.529880
49.100000,-3.948768,-13.217066,5.557505
49.133333,-3.914248,-13.188893,5.584953
49.166667,-3.878107,-13.156589,5.614477
49.200000,-3.837076,-13.115126,5.646303
49.233333,-3.792847,-13.065791,5.678343
49.266667,-3.750154,-13.015107,5.709188
49.300000,-3.713123,-12.970013,5.738892
49.333333,-3.682374,-12.932542,5.768707
49.366667,-3.659288,-12.906553,5.798834
49.400000,-3.644008,-12.894262,5.828514
49.433333,-3.632419,-12.888802,5.860413
49.466667,-3.618760,-12.877413,5.894840
49.500000,-3.606881,-12.869315,5.928546
49.533333,-3.597165,-12.866518,5.960812
49.566667,-3.589261,-12.869158,5.992793
49.600000,-3.581276,-12.871544,6.026686
49.633333,-3.571908,-12.867802,6.063503
49.666667,-3.559802,-12.847980,6.101577
49.700000,-3.545613,-12.807915,6.140023
49.733333,-3.530628,-12.745459,6.177719
49.766667,-3.517477,-12.676506,6.213655
49.800000,-3.507008,-12.613121,6.249482
49.833333,-3.498910,-12.553402,6.287040
49.866667,-3.493187,-12.493427,6.326705
49.900000,-3.490191,-12.429287,6.366552
49.933333,-3.489431,-12.367054,6.405174
49.966667,-3.489730,-12.312724,6.442560
50.000000,-3.490441,-12.266278,6.478752
50.033333,-3.491414,-12.225719,6.513912
50.066667,-3.492155,-12.190986,6.546617
50.100000,-3.492894,-12.160131,6.580363
50.133333,-3.496705,-12.123673,6.616525
50.166667,-3.501804,-12.087365,6.651852
50.200000,-3.504982,-12.058592,6.685047
50.233333,-3.504892,-12.039007,6.717839
50.266667,-3.504578,-12.021231,6.753046
50.300000,-3.508833,-11.996495,6.791712
50.333333,-3.522399,-11.958299,6.831353
50.366667,-3.549636,-11.902341,6.870371
50.400000,-3.592944,-11.827928,6.907137
50.433333,-3.644914,-11.747123,6.941522
50.466667,-3.698314,-11.669658,6.975362
50.500000,-3.755762,-11.592663,7.011002
50.533333,-3.816117,-11.517957,7.049546
50.566667,-3.882338,-11.443013,7.090219
50.600000,-3.951523,-11.370793,7.130472
50.633333,-4.020372,-11.303837,7.169342
50.666667,-4.088501,-11.241914,7.206839
50.700000,-4.150656,-11.188245,7.243307
50.733333,-4.202894,-11.144363,7.277678
50.766667,-4.249770,-11.106451,7.312498
50.800000,-4.306757,-11.065480,7.349573
50.833333,-4.374109,-11.022061,7.385488
50.866667,-4.439267,-10.982595,7.418942
50.900000,-4.498317,-10.948392,7.451329
50.933333,-4.556630,-10.916973,7.485846
50.966667,-4.623630,-10.885195,7.523642
51.000000,-4.705240,-10.852107,7.563490
51.033333,-4.811372,-10.816420,7.604038
51.066667,-4.940352,-10.780342,7.643447
51.100000,-5.082453,-10.747182,7.681832
51.133333,-5.225721,-10.719501,7.720221
51.166667,-5.367983,-10.697816,7.760607
51.200000,-5.511023,-10.682270,7.803621
51.233333,-5.656601,-10.673133,7.848403
51.266667,-5.802445,-10.670464,7.892787
51.300000,-5.946283,-10.673950,7.936105
51.333333,-6.085869,-10.683140,7.979279
51.366667,-6.217039,-10.697018,8.022550
51.400000,-6.331882,-10.713019,8.064289
51.433333,-6.434318,-10.730871,8.106676
51.466667,-6.537704,-10.754008,8.152808
51.500000,-6.641773,-10.782626,8.199541
51.533333,-6.738917,-10.813611,8.244476
51.566667,-6.825544,-10.844626,8.288392
51.600000,-6.907081,-10.877753,8.334619
51.633333,-6.991995,-10.917957,8.384886
51.666667,-7.086306,-10.970332,8.438133
51.700000,-7.193660,-11.039701,8.492804
51.733333,-7.315648,-11.130018,8.546144
51.766667,-7.441760,-11.234530,8.596828
51.800000,-7.559640,-11.342416,8.647249
51.833333,-7.667645,-11.451889,8.700270
51.866667,-7.766775,-11.564143,8.756973
51.900000,-7.860183,-11.683716,8.816472
51.933333,-7.945155,-11.806998,8.876886
51.966667,-8.019812,-11.929834,8.936561
52.000000,-8.085567,-12.053165,8.994512
52.033333,-8.142080,-12.174432,9.050914
52.066667,-8.187511,-12.285322,9.105435
52.100000,-8.223022,-12.385050,9.161370
52.133333,-8.252837,-12.488663,9.221820
52.166667,-8.275898,-12.591931,9.283756
52.200000,-8.292366,-12.692428,9.344131
52.233333,-8.302651,-12.785736,9.403729
52.266667,-8.307376,-12.875488,9.464856
52.300000,-8.305845,-12.969304,9.529845
52.333333,-8.296481,-13.070639,9.598705
52.366667,-8.276542,-13.184615,9.669863
52.400000,-8.240437,-13.321586,9.741224
52.433333,-8.189669,-13.468719,9.810477
52.466667,-8.129862,-13.610259,9.878701
52.500000,-8.064365,-13.740360,9.948270
52.533333,-7.991850,-13.862029,10.020969
52.566667,-7.909188,-13.979471,10.095974
52.600000,-7.819289,-14.088895,10.171243
52.633333,-7.724500,-14.188691,10.244864
52.666667,-7.622912,-14.281597,10.315211
52.700000,-7.516881,-14.366269,10.383027
52.733333,-7.412374,-14.439705,10.448192
52.766667,-7.308685,-14.503516,10.512258
52.800000,-7.197371,-14.561963,10.578264
52.833333,-7.073047,-14.616361,10.644440
52.866667,-6.955086,-14.659918,10.708040
52.900000,-6.848294,-14.692992,10.769698
52.933333,-6.749502,-14.717603,10.833202
52.966667,-6.647320,-14.735715,10.900354
53.000000,-6.532152,-14.747052,10.969349
53.033333,-6.398492,-14.749688,11.038088
53.066667,-6.239120,-14.740313,11.106430
53.100000,-6.063062,-14.716793,11.175200
53.133333,-5.885109,-14.680444,11.242857
53.166667,-5.715683,-14.634140,11.309718
53.200000,-5.553493,-14.577979,11.377375
53.233333,-5.393760,-14.509926,11.446232
53.266667,-5.237345,-14.430061,11.515017
53.300000,-5.088296,-14.340981,11.582169
53.333333,-4.946956,-14.243569,11.647480
53.366667,-4.813707,-14.138539,11.712127
53.400000,-4.700214,-14.037885,11.775940
53.433333,-4.601298,-13.939208,11.839321
53.466667,-4.507689,-13.832817,11.903513
53.500000,-4.417801,-13.715626,11.968400
53.533333,-4.340671,-13.601532,12.032346
53.566667,-4.277182,-13.495300,12.094938
53.600000,-4.226124,-13.398109,12.158483
53.633333,-4.182990,-13.301530,12.225018
53.666667,-4.144404,-13.194541,12.293404
53.700000,-4.108743,-13.063625,12.361738
53.733333,-4.078445,-12.904838,12.429283
53.766667,-4.057996,-12.730400,12.497034
53.800000,-4.049206,-12.558978,12.563602
53.833333,-4.051528,-12.391339,12.629833
53.866667,-4.065359,-12.222260,12.697023
53.900000,-4.092199,-12.046669,12.764878
53.933333,-4.131789,-11.869404,12.831896
53.966667,-4.181380,-11.698806,12.896086
54.000000,-4.240508,-11.533364,12.956979
54.033333,-4.307550,-11.375283,13.015945
54.066667,-4.375867,-11.235327,13.073922
54.100000,-4.446673,-11.107915,13.130712
54.133333,-4.528151,-10.979893,13.188002
54.166667,-4.620602,-10.852083,13.245361
54.200000,-4.713389,-10.737081,13.301596
54.233333,-4.803800,-10.635752,13.356204
54.266667,-4.892154,-10.546176,13.411081
54.300000,-4.987021,-10.460548,13.468056
54.333333,-5.098156,-10.372541,13.526114
54.366667,-5.229460,-10.281569,13.583368
54.400000,-5.385049,-10.187687,13.640058
54.433333,-5.558398,-10.096861,13.697067
54.466667,-5.730995,-10.018102,13.752945
54.500000,-5.898226,-9.952246,13.808325
54.533333,-6.068917,-9.896001,13.865167
54.566667,-6.250380,-9.848002,13.922915
54.600000,-6.440210,-9.809449,13.979765
54.633333,-6.625917,-9.781983,14.034669
54.666667,-6.802853,-9.765016,14.088397
54.700000,-6.968444,-9.757521,14.142161
54.733333,-7.116231,-9.757874,14.195888
54.766667,-7.251862,-9.764810,14.249570
54.800000,-7.386903,-9.779144,14.304228
54.833333,-7.520940,-9.800920,14.359541
54.866667,-7.651693,-9.829358,14.413547
54.900000,-7.773209,-9.862048,14.466147
54.933333,-7.883556,-9.897366,14.518815
54.966667,-7.988160,-9.936979,14.573635
55.000000,-8.095621,-9.985292,14.630344
55.033333,-8.210347,-10.045978,14.687866
55.066667,-8.337840,-10.124541,14.745003
55.100000,-8.474889,-10.221254,14.801320
55.133333,-8.603357,-10.322791,14.856842
55.166667,-8.723148,-10.428488,14.912249
55.200000,-8.838119,-10.542254,14.968759
55.233333,-8.952635,-10.670216,15.026429
55.266667,-9.065457,-10.812660,15.083891
55.300000,-9.168010,-10.957818,15.139724
55.333333,-9.256655,-11.097881,15.193932
55.366667,-9.329580,-11.226417,15.248232
55.400000,-9.385880,-11.336699,15.303191
55.433333,-9.430501,-11.434896,15.358671
55.466667,-9.468791,-11.533574,15.416504
55.500000,-9.500815,-11.632362,15.474674
55.533333,-9.525471,-11.722967,15.530993
55.566667,-9.544077,-11.806869,15.586710
55.600000,-9.557480,-11.885696,15.643778
55.633333,-9.566239,-11.965160,15.702424
55.666667,-9.569996,-12.050992,15.761211
55.700000,-9.566394,-12.156763,15.820685
55.733333,-9.552194,-12.287772,15.879104
55.766667,-9.529318,-12.423644,15.935186
55.800000,-9.501866,-12.548480,15.989565
55.833333,-9.469576,-12.665949,16.044571
55.866667,-9.430684,-12.781385,16.101293
55.900000,-9.384361,-12.896194,16.158718
55.933333,-9.334670,-13.003038,16.213956
55.966667,-9.282706,-13.102119,16.265435
56.000000,-9.228380,-13.195378,16.312640
56.033333,-9.172455,-13.283029,16.356052
56.066667,-9.114238,-13.366781,16.397117
56.100000,-9.045991,-13.455549,16.437839
56.133333,-8.963092,-13.552994,16.478011
56.166667,-8.878001,-13.645868,16.515810
56.200000,-8.798614,-13.727696,16.551336
56.233333,-8.722563,-13.801585,16.586407
56.266667,-8.645484,-13.871454,16.622518
56.300000,-8.559352,-13.943045,16.659722
56.333333,-8.458947,-14.019118,16.696530
56.366667,-8.333620,-14.104993,16.732875
56.400000,-8.184292,-14.197944,16.769349
56.433333,-8.026463,-14.288373,16.804264
56.466667,-7.865724,-14.373557,16.837235
56.500000,-7.696746,-14.455753,16.870363
56.533333,-7.517607,-14.535015,16.904724
56.566667,-7.330155,-14.609964,16.939668
56.600000,-7.140269,-14.678543,16.973441
56.633333,-6.954060,-14.739437,17.005229
56.666667,-6.771901,-14.793208,17.035595
56.700000,-6.599937,-14.838957,17.065570
56.733333,-6.440446,-14.876983,17.095536
56.766667,-6.289729,-14.908424,17.127223
56.800000,-6.130116,-14.935757,17.160610
56.833333,-5.971712,-14.958029,17.191172
56.866667,-5.822712,-14.975343,17.218635
56.900000,-5.683293,-14.988419,17.244775
56.933333,-5.545580,-14.997684,17.271970
56.966667,-5.403670,-15.002920,17.300574
57.000000,-5.249686,-15.003441,17.329499
57.033333,-5.073832,-14.997636,17.359116
57.066667,-4.876362,-14.984181,17.388886
57.100000,-4.669442,-14.963723,17.417382
57.133333,-4.465120,-14.937946,17.444716
57.166667,-4.265516,-14.907309,17.472323
57.200000,-4.070783,-14.871843,17.501004
57.233333,-3.877162,-14.830748,17.529997
57.266667,-3.688583,-14.785427,17.557579
57.300000,-3.506931,-14.737094,17.583143
57.333333,-3.332164,-14.686331,17.607237
57.366667,-3.169874,-14.635676,17.630327
57.400000,-3.021820,-14.586424,17.653326
57.433333,-2.880601,-14.535792,17.678575
57.466667,-2.735366,-14.478860,17.705777
57.500000,-2.595164,-14.420088,17.730527
57.533333,-2.461610,-14.360968,17.752577
57.566667,-2.336342,-14.302885,17.773297
57.600000,-2.215827,-14.244114,17.794671
57.633333,-2.093265,-14.180557,17.817531
57.666667,-1.962084,-14.107741,17.841051
57.700000,-1.816059,-14.020694,17.865342
57.733333,-1.649296,-13.914007,17.889987
57.766667,-1.478570,-13.798771,17.912950
57.800000,-1.315088,-13.683567,17.934297
57.833333,-1.158798,-13.568635,17.955792
57.866667,-1.006725,-13.451444,17.978739
57.900000,-0.858944,-13.332045,18.002191
57.933333,-0.715307,-13.210750,18.024356
57.966667,-0.579871,-13.092147,18.044290
58.000000,-0.449433,-12.973918,18.062448
58.033333,-0.327991,-12.860649,18.079542
58.066667,-0.219446,-12.756993,18.096667
58.100000,-0.118269,-12.657236,18.115765
58.133333,-0.017917,-12.553870,18.136815
58.166667,0.075614,-12.454976,18.153270
58.200000,0.162598,-12.360876,18.168502
58.233333,0.246867,-12.267007,18.184100
58.266667,0.333151,-12.166951,18.201039
58.300000,0.423526,-12.057299,18.218906
58.333333,0.521027,-11.932889,18.237563
58.366667,0.630725,-11.785124,18.256238
58.400000,0.741235,-11.630513,18.272849
58.433333,0.846230,-11.479333,18.287811
58.466667,0.946778,-11.329957,18.303391
58.500000,1.042692,-11.182326,18.320742
58.533333,1.135821,-11.032936,18.339459
58.566667,1.223333,-10.887132,18.358006
58.600000,1.303757,-10.748729,18.375233
58.633333,1.376689,-10.619828,18.390959
58.666667,1.441684,-10.502492,18.405861
58.700000,1.497463,-10.400581,18.420553
58.733333,1.546681,-10.308747,18.437619
58.766667,1.595640,-10.212302,18.456930
58.800000,1.642118,-10.116838,18.475022
58.833333,1.685651,-10.024367,18.491175
58.866667,1.725769,-9.936892,18.506245
58.900000,1.763881,-9.850703,18.521748
58.933333,1.800479,-9.763877,18.539193
58.966667,1.837711,-9.668720,18.558224
59.000000,1.877353,-9.557440,18.577925
59.033333,1.920795,-9.422163,18.597501
59.066667,1.964640,-9.274454,18.615111
59.100000,2.003884,-9.135797,18.631593
59.133333,2.039948,-9.000413,18.648720
59.166667,2.073031,-8.866344,18.668000
59.200000,2.103338,-8.731631,18.688643
59.233333,2.130649,-8.598312,18.708755
59.266667,2.154759,-8.470453,18.727260
59.300000,2.175647,-8.352134,18.744221
59.333333,2.193384,-8.247432,18.760292
59.366667,2.207885,-8.164405,18.775668
59.400000,2.220277,-8.093135,18.792839
59.433333,2.231498,-8.015662,18.812346
59.466667,2.241268,-7.935985,18.831527
59.500000,2.249631,-7.860135,18.849149
59.533333,2.256821,-7.790148,18.865889
59.566667,2.262849,-7.722051,18.883454
59.600000,2.267304,-7.649873,18.903377
59.633333,2.269607,-7.569651,18.924859
59.666667,2.268591,-7.473478,18.946853
59.700000,2.262847,-7.355506,18.968796
59.733333,2.253374,-7.227752,18.988660
59.766667,2.242472,-7.106109,19.007215
59.800000,2.229894,-6.988650,19.026820
59.833333,2.214747,-6.871514,19.048745
59.866667,2.196414,-6.752828,19.072238
59.900000,2.175829,-6.636534,19.095357
59.933333,2.154320,-6.526486,19.116941
59.966667,2.134543,-6.430314,19.137327
60.000000,2.117106,-6.347890,19.157087
60.033333,2.104534,-6.284744,19.175855
60.066667,2.094776,-6.233161,19.195895
60.100000,2.082425,-6.178098,19.218398
60.133333,2.068079,-6.121477,19.240815
