lap_index,phase,raw_x,raw_y,aligned_x,aligned_y,projected_x,projected_y,kept,phase_shift,scale,alignment_rmse,projection_rmse,t0,t1
0,0.761719,2.322545,2.148393,-0.467415,0.343264,0.584691,0.786204,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.763672,2.312708,2.124063,-0.472607,0.329144,0.589808,0.773981,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.765625,2.304308,2.099202,-0.477693,0.314985,0.589808,0.773981,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.767578,2.297168,2.073947,-0.482489,0.300727,0.594981,0.761778,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.769531,2.291106,2.048413,-0.486446,0.286213,0.600203,0.749593,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.771484,2.286450,2.022588,-0.489667,0.271518,0.600203,0.749593,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.773438,2.282585,1.996630,-0.492263,0.256699,0.605466,0.737423,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.775391,2.280336,1.970487,-0.494044,0.241762,0.610764,0.725267,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.777344,2.279402,1.944259,-0.495368,0.226776,0.616090,0.713121,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.779297,2.279426,1.918017,-0.495760,0.211740,0.621436,0.700982,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.781250,2.280777,1.891807,-0.495398,0.196699,0.626797,0.688849,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.783203,2.282405,1.865612,-0.494487,0.181684,0.632164,0.676718,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.785156,2.284239,1.839431,-0.492817,0.166732,0.637531,0.664587,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.787109,2.286448,1.813279,-0.490989,0.151798,0.642892,0.652453,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.789062,2.289125,1.787170,-0.489045,0.136879,0.648238,0.640314,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.791016,2.292075,1.761091,-0.486886,0.121990,0.658861,0.616009,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.792969,2.295647,1.735090,-0.484462,0.107142,0.664124,0.603838,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.794922,2.299656,1.709153,-0.481882,0.092320,0.674526,0.579449,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.796875,2.303533,1.683196,-0.478948,0.077564,0.674526,0.579449,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.798828,2.308295,1.657388,-0.475767,0.062859,0.750162,-0.165711,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.800781,2.313299,1.631623,-0.472661,0.048138,0.741345,-0.173575,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.802734,2.318568,1.605913,-0.469053,0.033533,0.732252,-0.180721,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.804688,2.324531,1.580356,-0.465309,0.018961,0.722872,-0.187108,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.806641,2.331760,1.555128,-0.461414,0.004429,0.712920,-0.192817,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.808594,2.339959,1.530200,-0.457128,-0.009991,0.702346,-0.197906,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.810547,2.350077,1.505992,-0.452128,-0.024180,0.691200,-0.202405,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.812500,2.361865,1.482548,-0.446584,-0.038164,0.679531,-0.206346,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.814453,2.375317,1.460018,-0.439966,-0.051670,0.667387,-0.209758,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.816406,2.390262,1.438450,-0.432419,-0.064683,0.654819,-0.212672,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.818359,2.406163,1.417571,-0.423951,-0.077115,0.641874,-0.215118,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.820312,2.422764,1.397245,-0.414661,-0.088945,0.628603,-0.217128,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.822266,2.440424,1.377834,-0.404848,-0.100348,0.615053,-0.218731,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.824219,2.458548,1.358853,-0.394654,-0.111412,0.601274,-0.219958,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.826172,2.477379,1.340572,-0.383884,-0.121915,0.587314,-0.220839,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.828125,2.496846,1.322975,-0.372864,-0.132157,0.573224,-0.221406,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.830078,2.517446,1.306718,-0.361463,-0.141974,0.559051,-0.221688,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.832031,2.538894,1.291598,-0.349722,-0.151377,0.544845,-0.221717,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.833984,2.561135,1.277671,-0.337378,-0.159975,0.530654,-0.221522,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.835938,2.583712,1.264288,-0.324588,-0.167893,0.516529,-0.221134,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.837891,2.606389,1.251075,-0.311385,-0.175102,0.502517,-0.220584,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.839844,2.629257,1.238196,-0.298008,-0.181988,0.488668,-0.219902,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.841797,2.652043,1.225172,-0.284580,-0.188773,0.475030,-0.219118,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.843750,2.674661,1.211858,-0.271054,-0.195361,0.461654,-0.218264,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.845703,2.697296,1.198574,-0.257570,-0.202034,0.448587,-0.217369,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.847656,2.719812,1.185089,-0.244172,-0.208879,0.435612,-0.216365,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.849609,2.742202,1.171396,-0.230765,-0.215706,0.422496,-0.215159,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.851562,2.764409,1.157408,-0.217420,-0.222653,0.409263,-0.213747,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.853516,2.786332,1.142978,-0.204139,-0.229723,0.395939,-0.212125,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.855469,2.808030,1.128215,-0.190953,-0.236967,0.382547,-0.210289,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.857422,2.829662,1.113352,-0.177915,-0.244474,0.369114,-0.208235,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.859375,2.851113,1.098231,-0.164994,-0.252180,0.355663,-0.205959,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.861328,2.872663,1.083249,-0.152107,-0.259945,0.342220,-0.203456,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.863281,2.894357,1.068478,-0.139315,-0.267864,0.328809,-0.200723,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.865234,2.915827,1.053383,-0.126472,-0.275700,0.315456,-0.197755,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.867188,2.937193,1.038142,-0.113553,-0.283411,0.302184,-0.194549,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.869141,2.958386,1.022660,-0.100750,-0.291314,0.289020,-0.191100,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.871094,2.979794,1.007476,-0.088003,-0.299304,0.275987,-0.187405,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.873047,3.001492,0.992713,-0.075346,-0.307439,0.263110,-0.183458,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.875000,3.023525,0.978454,-0.062577,-0.315395,0.250415,-0.179256,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.876953,3.045993,0.964890,-0.049656,-0.323101,0.237926,-0.174796,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.878906,3.068349,0.951141,-0.036560,-0.330507,0.225668,-0.170072,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.880859,3.090696,0.937377,-0.023240,-0.337500,0.213665,-0.165081,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.882812,3.112941,0.923450,-0.009977,-0.344603,0.201943,-0.159818,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.884766,3.135072,0.909341,0.003281,-0.351714,0.190527,-0.154280,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.886719,3.157282,0.895358,0.016487,-0.358923,0.179441,-0.148463,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.888672,3.179548,0.881464,0.029633,-0.366239,0.168514,-0.142297,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.890625,3.201594,0.867224,0.042820,-0.373481,0.168514,-0.142297,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.892578,3.223655,0.853006,0.056037,-0.380670,0.179441,-0.148463,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.894531,3.245601,0.838612,0.069139,-0.388065,0.190527,-0.154280,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.896484,3.267503,0.824151,0.082249,-0.395446,0.201943,-0.159818,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.898438,3.289147,0.809306,0.095300,-0.402932,0.201943,-0.159818,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.900391,3.310697,0.794327,0.108327,-0.410458,0.213665,-0.165081,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.902344,3.332334,0.779471,0.121220,-0.418212,0.225668,-0.170072,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.904297,3.353841,0.764429,0.134064,-0.426047,0.237926,-0.174796,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.906250,3.375253,0.749252,0.146953,-0.433807,0.237926,-0.174796,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.908203,3.396599,0.733982,0.159774,-0.441679,0.250415,-0.179256,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.910156,3.417910,0.718662,0.172546,-0.449631,0.263110,-0.183458,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.912109,3.439130,0.703219,0.185283,-0.457639,0.263110,-0.183458,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.914062,3.460042,0.687360,0.198001,-0.465677,0.275987,-0.187405,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.916016,3.480936,0.671477,0.210672,-0.473788,0.289020,-0.191100,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.917969,3.502002,0.655823,0.223181,-0.482147,0.302184,-0.194549,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.919922,3.522577,0.639530,0.235680,-0.490521,0.302184,-0.194549,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.921875,3.543021,0.623073,0.248270,-0.498758,0.315456,-0.197755,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.923828,3.563144,0.606223,0.260601,-0.507378,0.328809,-0.200723,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.925781,3.583116,0.589196,0.272862,-0.516096,0.342220,-0.203456,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.927734,3.602284,0.571275,0.284953,-0.525049,0.342220,-0.203456,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.929688,3.620788,0.552663,0.296964,-0.534109,0.355663,-0.205959,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.931641,3.639412,0.534173,0.308545,-0.543709,0.369114,-0.208235,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.933594,3.657797,0.515445,0.319770,-0.553726,0.369114,-0.208235,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.935547,3.675729,0.496281,0.331060,-0.563670,0.382547,-0.210289,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.937500,3.693472,0.476942,0.342221,-0.573757,0.395939,-0.212125,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.939453,3.710672,0.457119,0.353138,-0.584110,0.395939,-0.212125,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.941406,3.727430,0.436921,0.363952,-0.594570,0.409263,-0.213747,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.943359,3.744101,0.416651,0.374472,-0.605325,0.422496,-0.215159,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.945312,3.761305,0.396831,0.384752,-0.616309,0.422496,-0.215159,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.947266,3.778991,0.377440,0.394985,-0.627338,0.435612,-0.216365,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.949219,3.796112,0.357549,0.405508,-0.638091,0.435612,-0.216365,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.951172,3.813439,0.337837,0.416291,-0.648582,0.448587,-0.217369,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.953125,3.830483,0.317880,0.426769,-0.659379,0.461654,-0.218264,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.955078,3.847510,0.297908,0.437358,-0.670065,0.461654,-0.218264,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.957031,3.864506,0.277909,0.447793,-0.680903,0.475030,-0.219118,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.958984,3.882278,0.258600,0.458220,-0.691749,0.488668,-0.219902,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.960938,3.900518,0.239731,0.468629,-0.702611,0.488668,-0.219902,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.962891,3.918220,0.220355,0.479459,-0.713053,0.502517,-0.220584,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.964844,3.936074,0.201122,0.490542,-0.723226,0.516529,-0.221134,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.966797,3.953674,0.181653,0.501334,-0.733708,0.516529,-0.221134,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.968750,3.970894,0.161850,0.512208,-0.744103,0.530654,-0.221522,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.970703,3.987824,0.141795,0.522945,-0.754642,0.530654,-0.221522,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.972656,4.005241,0.122163,0.533476,-0.765385,0.544845,-0.221717,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.974609,4.022463,0.102359,0.543850,-0.776281,0.544845,-0.221717,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.976562,4.039522,0.082414,0.554488,-0.786920,0.559051,-0.221688,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.978516,4.056569,0.062460,0.565020,-0.797663,0.559051,-0.221688,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.980469,4.073373,0.042300,0.575464,-0.808492,0.559051,-0.221688,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.982422,4.089944,0.021949,0.585901,-0.819327,0.573224,-0.221406,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.984375,4.106232,0.001370,0.596206,-0.830289,0.573224,-0.221406,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.986328,4.122971,-0.018842,0.606384,-0.841367,0.587314,-0.220839,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.988281,4.140053,-0.038767,0.616409,-0.852586,0.573224,-0.221406,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.990234,4.156972,-0.058831,0.626678,-0.863579,0.559051,-0.221688,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.992188,4.174482,-0.078379,0.637135,-0.874397,0.544845,-0.221717,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.994141,4.191731,-0.098160,0.647502,-0.885299,0.530654,-0.221522,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.996094,4.209420,-0.117549,0.658191,-0.895886,0.516529,-0.221134,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
0,0.998047,4.227721,-0.136355,0.668738,-0.906615,0.502517,-0.220584,1,510,0.573245,0.411925,1.100424,0.000000,51.400000
1,0.000000,4.247291,-0.153831,-0.327089,-1.309879,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.001953,4.261334,-0.164675,-0.322409,-1.302343,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.003906,4.275804,-0.174941,-0.317458,-1.294981,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.005859,4.290880,-0.184284,-0.312281,-1.287777,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.007812,4.306788,-0.192124,-0.306969,-1.280671,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.009766,4.323186,-0.198893,-0.301705,-1.273530,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.011719,4.339977,-0.204607,-0.296264,-1.266523,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.013672,4.357229,-0.208714,-0.290846,-1.259498,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.015625,4.374788,-0.211196,-0.285601,-1.252343,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.017578,4.392504,-0.211961,-0.280498,-1.245085,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.019531,4.410216,-0.211065,-0.275443,-1.237795,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.021484,4.427775,-0.208575,-0.270460,-1.230454,0.213665,-0.165081,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.023438,4.445379,-0.206425,-0.265471,-1.223118,0.213665,-0.165081,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.025391,4.462652,-0.202383,-0.260504,-1.215767,0.213665,-0.165081,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.027344,4.479539,-0.196962,-0.255726,-1.208292,0.213665,-0.165081,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.029297,4.495923,-0.190174,-0.251088,-1.200729,0.213665,-0.165081,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.031250,4.512025,-0.182732,-0.246492,-1.193140,0.213665,-0.165081,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.033203,4.527934,-0.174886,-0.241993,-1.185494,0.213665,-0.165081,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.035156,4.543267,-0.165967,-0.237629,-1.177770,0.213665,-0.165081,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.037109,4.557963,-0.156031,-0.233487,-1.169924,0.213665,-0.165081,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.039062,4.572069,-0.145269,-0.229302,-1.162102,0.213665,-0.165081,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.041016,4.585922,-0.134182,-0.225107,-1.154285,0.213665,-0.165081,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.042969,4.599604,-0.122884,-0.221267,-1.146289,0.201943,-0.159818,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.044922,4.613151,-0.111424,-0.217787,-1.138129,0.190527,-0.154280,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.046875,4.626568,-0.099814,-0.214658,-1.129827,0.179441,-0.148463,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.048828,4.639916,-0.088130,-0.211757,-1.121444,0.168514,-0.142297,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.050781,4.654381,-0.077880,-0.208982,-1.113017,0.157172,-0.135594,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.052734,4.670097,-0.069684,-0.206268,-1.104570,0.145465,-0.128382,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.054688,4.686557,-0.063064,-0.203664,-1.096089,0.133494,-0.120707,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.056641,4.703106,-0.056664,-0.201239,-1.087556,0.121362,-0.112617,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.058594,4.719225,-0.049262,-0.198940,-1.078987,0.109168,-0.104157,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.060547,4.734692,-0.040584,-0.196615,-1.070425,0.097015,-0.095375,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.062500,4.749202,-0.030384,-0.194299,-1.061860,0.085004,-0.086316,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.064453,4.762581,-0.018739,-0.192059,-1.053276,0.073235,-0.077026,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.066406,4.774879,-0.005955,-0.189994,-1.044648,0.061812,-0.067553,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.068359,4.786171,0.007718,-0.188127,-1.035975,0.050834,-0.057943,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.070312,4.795968,0.022501,-0.186204,-1.027314,0.040403,-0.048242,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.072266,4.804122,0.038242,-0.184236,-1.018663,0.030620,-0.038497,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.074219,4.810529,0.054781,-0.182362,-1.009992,0.021587,-0.028754,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.076172,4.815416,0.071829,-0.180602,-1.001296,0.013405,-0.019059,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.078125,4.818164,0.089347,-0.178893,-0.992590,0.006176,-0.009459,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.080078,4.818904,0.107071,-0.177214,-0.983879,0.000000,0.000000,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.082031,4.818538,0.124804,-0.175504,-0.975173,-0.005021,0.009271,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.083984,4.816360,0.142404,-0.173745,-0.966477,-0.008786,0.018308,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.085938,4.812316,0.159671,-0.171883,-0.957803,-0.011193,0.027064,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.087891,4.806679,0.176486,-0.170084,-0.949116,-0.012141,0.035493,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.089844,4.799532,0.192720,-0.168410,-0.940403,-0.011525,0.043573,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.091797,4.791244,0.208403,-0.166729,-0.931692,-0.009264,0.051571,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.093750,4.781806,0.223424,-0.164905,-0.923010,-0.005441,0.059569,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.095703,4.771492,0.237856,-0.162911,-0.914365,-0.000170,0.067552,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.097656,4.760461,0.251753,-0.160769,-0.905756,0.006437,0.075509,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.099609,4.749070,0.265357,-0.158482,-0.897184,0.014266,0.083426,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.101562,4.737227,0.278568,-0.156273,-0.888591,0.023203,0.091292,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.103516,4.724982,0.291410,-0.153822,-0.880065,0.033136,0.099093,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.105469,4.712848,0.304356,-0.151268,-0.871569,0.043951,0.106817,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.107422,4.700416,0.317016,-0.148784,-0.863052,0.055534,0.114451,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.109375,4.687608,0.329295,-0.146383,-0.854511,0.067774,0.121983,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.111328,4.674604,0.341366,-0.143944,-0.845981,0.080555,0.129401,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.113281,4.661509,0.353340,-0.141329,-0.837503,0.093766,0.136691,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.115234,4.648210,0.365086,-0.138591,-0.829064,0.107292,0.143840,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.117188,4.634777,0.376679,-0.135659,-0.820692,0.121021,0.150838,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.119141,4.620970,0.387822,-0.132376,-0.812452,0.134839,0.157670,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.121094,4.607051,0.398827,-0.128807,-0.804330,0.148633,0.164324,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.123047,4.593159,0.409866,-0.125053,-0.796291,0.162289,0.170788,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.125000,4.579188,0.420804,-0.121169,-0.788315,0.175695,0.177048,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.126953,4.564970,0.431418,-0.117132,-0.780415,0.188737,0.183094,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.128906,4.550450,0.441616,-0.112908,-0.772614,0.201302,0.188911,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.130859,4.535953,0.451848,-0.108535,-0.764894,0.213276,0.194487,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.132812,4.521395,0.461991,-0.104044,-0.757243,0.225019,0.199773,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.134766,4.506652,0.471865,-0.099528,-0.749607,0.236953,0.204745,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.136719,4.491807,0.481584,-0.095064,-0.741940,0.249065,0.209428,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.138672,4.476932,0.491258,-0.090521,-0.734319,0.261340,0.213846,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.140625,4.462082,0.500969,-0.085932,-0.726726,0.273762,0.218023,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.142578,4.447202,0.510635,-0.081416,-0.719090,0.286317,0.221985,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.144531,4.432440,0.520481,-0.077059,-0.711362,0.298991,0.225756,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.146484,4.417755,0.530440,-0.072733,-0.703617,0.311768,0.229360,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.148438,4.403245,0.540652,-0.068364,-0.695895,0.324633,0.232822,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.150391,4.389039,0.551282,-0.063974,-0.688185,0.337573,0.236166,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.152344,4.375152,0.562326,-0.059513,-0.680517,0.350571,0.239418,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.154297,4.361677,0.573869,-0.055051,-0.672848,0.363614,0.242602,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
1,0.156250,4.348568,0.585825,-0.050687,-0.665124,0.376686,0.245742,1,77,0.500000,0.540953,1.091561,51.400000,79.366667
