t,x,y,yaw
40.166667,2.398575,-0.677098,124.690008
40.200000,2.406672,-0.679068,125.425098
40.233333,2.410606,-0.671721,126.742907
40.266667,2.402340,-0.670663,128.678054
40.300000,2.404612,-0.678681,130.652233
40.333333,2.411132,-0.673491,132.619166
40.366667,2.419373,-0.672257,132.095533
40.400000,2.425589,-0.666706,132.675882
40.433333,2.427453,-0.658584,133.292047
40.466667,2.423649,-0.651170,133.991779
40.500000,2.415411,-0.652430,135.240278
40.533333,2.409790,-0.658582,135.918890
40.566667,2.403412,-0.663945,135.787658
40.600000,2.395309,-0.665893,135.324421
40.633333,2.389329,-0.660090,134.318141
40.666667,2.388004,-0.651862,133.677280
40.700000,2.385614,-0.643879,133.808635
40.733333,2.383119,-0.635928,133.821725
40.766667,2.387139,-0.628629,133.014236
40.800000,2.394555,-0.624828,132.420554
40.833333,2.402188,-0.621484,132.359796
40.866667,2.410094,-0.618848,132.268671
40.900000,2.418128,-0.616636,132.215595
40.933333,2.425873,-0.613560,132.324949
40.966667,2.432495,-0.608501,132.599299
41.000000,2.437102,-0.601557,132.931927
41.033333,2.436065,-0.593288,133.642398
41.066667,2.428615,-0.589554,134.623920
41.100000,2.423376,-0.596035,135.979465
41.133333,2.418610,-0.602870,136.050297
41.166667,2.410416,-0.604391,135.272026
41.200000,2.402519,-0.607053,135.413560
41.233333,2.395457,-0.611476,135.648031
41.266667,2.391365,-0.618736,136.145998
41.300000,2.394863,-0.626299,137.092466
41.333333,2.400326,-0.632592,137.374203
41.366667,2.403327,-0.640366,137.027634
41.400000,2.400284,-0.648125,136.285583
41.433333,2.392178,-0.650057,135.322508
41.466667,2.384233,-0.652570,135.394821
41.500000,2.377745,-0.657801,135.767043
41.533333,2.370240,-0.661422,135.537996
41.566667,2.362009,-0.662722,135.245097
41.600000,2.362783,-0.671019,136.752360
41.633333,2.370751,-0.673458,137.932991
41.666667,2.378703,-0.670964,138.534003
41.700000,2.381439,-0.663093,139.466290
41.733333,2.373774,-0.659824,140.968522
41.766667,2.374179,-0.668147,142.991104
41.800000,2.378884,-0.661269,145.484102
41.833333,2.370671,-0.662676,147.824446
41.866667,2.384114,-0.649879,150.452038
41.900000,2.384606,-0.630920,151.225425
41.933333,2.367476,-0.639776,153.291222
41.966667,2.361790,-0.645868,154.758012
42.000000,2.367770,-0.651672,156.309222
42.033333,2.369256,-0.643472,158.471146
42.066667,2.361460,-0.640530,159.860382
42.100000,2.354211,-0.644640,160.737015
42.133333,2.354727,-0.652957,161.854034
42.166667,2.361887,-0.657220,162.825819
42.200000,2.355781,-0.651550,165.756024
42.233333,2.347934,-0.648745,166.161054
42.266667,2.356172,-0.647490,163.513875
42.300000,2.363304,-0.643180,163.906485
42.333333,2.370251,-0.638577,163.948039
42.366667,2.372914,-0.630680,164.608291
42.400000,2.364921,-0.628324,166.217667
42.433333,2.360425,-0.635340,167.505371
42.466667,2.364393,-0.642668,168.571402
42.500000,2.372610,-0.641285,169.812789
42.533333,2.369713,-0.633471,171.571884
42.566667,2.365399,-0.640601,173.814221
42.600000,2.373210,-0.637696,176.285247
42.633333,2.365233,-0.640109,179.364470
42.666667,2.357483,-0.643171,179.447110
42.700000,2.362796,-0.649591,181.332863
42.733333,2.370601,-0.646674,182.570065
42.766667,2.372465,-0.638552,183.557589
42.800000,2.364190,-0.637574,185.236407
42.833333,2.360419,-0.645006,186.455225
42.866667,2.359665,-0.653305,186.834188
42.900000,2.360192,-0.661622,186.988046
42.933333,2.360176,-0.669955,186.922868
42.966667,2.356918,-0.677625,186.523009
43.000000,2.350566,-0.683019,186.058002
43.033333,2.344412,-0.688638,186.094019
43.066667,2.341319,-0.696376,186.544421
43.100000,2.338898,-0.704350,186.630022
43.133333,2.331775,-0.708675,185.899690
43.166667,2.324222,-0.705154,184.917641
43.200000,2.318077,-0.699525,184.612483
43.233333,2.313127,-0.692821,184.419191
43.266667,2.307484,-0.686690,184.527090
43.300000,2.300067,-0.682890,184.880566
43.333333,2.291833,-0.684178,185.509088
43.366667,2.294213,-0.692164,187.214357
43.400000,2.295817,-0.700342,187.118395
43.433333,2.294616,-0.708588,186.780226
43.466667,2.295391,-0.716886,187.017807
43.500000,2.298707,-0.724531,187.334021
43.533333,2.301343,-0.732436,187.246639
43.566667,2.305248,-0.739798,187.412429
43.600000,2.323578,-0.733662,187.693499
43.633333,2.342494,-0.729251,187.597288
43.666667,2.361853,-0.731324,187.260345
43.700000,2.361903,-0.739658,186.930709
43.733333,2.357939,-0.746988,186.428979
43.766667,2.350289,-0.750294,185.761964
43.800000,2.342366,-0.747711,185.038813
43.833333,2.335017,-0.743783,184.863096
43.866667,2.327132,-0.741086,185.024414
43.900000,2.319866,-0.737006,184.842316
43.933333,2.317381,-0.729052,184.086026
43.966667,2.315991,-0.720835,183.950659
44.000000,2.317691,-0.712677,183.577823
44.033333,2.318132,-0.704355,183.730154
44.066667,2.312757,-0.697987,184.484295
44.100000,2.304889,-0.700734,185.689849
44.133333,2.312393,-0.704357,188.045774
44.166667,2.320317,-0.701778,188.810282
44.200000,2.328560,-0.703007,188.347491
44.233333,2.336710,-0.701271,188.705364
44.266667,2.344842,-0.699451,188.715845
44.300000,2.353149,-0.698783,188.575808
44.333333,2.360556,-0.694965,188.971485
44.366667,2.365517,-0.688269,189.428721
44.400000,2.372354,-0.683504,189.104176
44.433333,2.379938,-0.680052,188.922742
44.466667,2.388099,-0.678363,188.699596
44.500000,2.396412,-0.678943,188.425892
44.533333,2.403864,-0.682672,188.031696
44.566667,2.411608,-0.685751,188.117010
44.600000,2.419389,-0.688734,188.129465
44.633333,2.427549,-0.690423,188.291529
44.666667,2.435782,-0.689132,188.651085
44.700000,2.444096,-0.688563,188.563967
44.733333,2.452182,-0.686545,188.740028
44.766667,2.459257,-0.682143,189.052111
44.800000,2.460910,-0.673976,189.866701
44.833333,2.453880,-0.669501,191.070370
44.866667,2.451232,-0.677403,192.884633
44.900000,2.457246,-0.683171,194.014160
44.933333,2.455178,-0.691244,192.957155
44.966667,2.451794,-0.698859,192.789770
45.000000,2.449352,-0.706827,192.910526
45.033333,2.447471,-0.714945,192.980332
45.066667,2.444744,-0.722820,192.874591
45.100000,2.448560,-0.730228,193.683539
45.133333,2.452149,-0.737749,193.653223
45.166667,2.454211,-0.745823,193.457924
45.200000,2.454072,-0.754155,193.191367
45.233333,2.450025,-0.761440,192.700784
45.266667,2.442810,-0.765610,192.161241
45.300000,2.435443,-0.769505,192.123469
45.333333,2.427362,-0.771539,191.883776
45.366667,2.419370,-0.773901,191.924483
45.400000,2.412887,-0.779137,192.316605
45.433333,2.404746,-0.780915,191.852131
45.466667,2.397121,-0.777552,191.221782
45.500000,2.392607,-0.770548,190.638849
45.533333,2.389722,-0.762730,190.419870
45.566667,2.385508,-0.755540,190.596474
45.600000,2.377683,-0.752673,191.285957
45.633333,2.380977,-0.760328,193.614206
45.666667,2.387414,-0.765620,194.090705
45.700000,2.390194,-0.773476,193.548020
45.733333,2.395871,-0.779577,193.957393
45.766667,2.401764,-0.785468,193.993550
45.800000,2.406985,-0.791963,193.885012
45.833333,2.413852,-0.796685,194.176299
45.866667,2.422185,-0.796722,194.774318
45.900000,2.430266,-0.798758,194.532016
45.933333,2.437516,-0.802865,194.263309
45.966667,2.443202,-0.808958,193.958830
46.000000,2.445867,-0.816854,193.533395
46.033333,2.444556,-0.825083,193.049981
46.066667,2.437113,-0.828832,192.103746
46.100000,2.432685,-0.835892,192.647790
46.133333,2.431669,-0.844163,193.085646
46.166667,2.430171,-0.852360,193.027197
46.200000,2.424960,-0.858864,192.532529
46.233333,2.417616,-0.862802,192.129348
46.266667,2.409303,-0.862231,191.568519
46.300000,2.401131,-0.860596,191.439739
46.333333,2.393314,-0.863483,191.990869
46.366667,2.391347,-0.871581,192.969710
46.400000,2.399319,-0.869153,195.074288
46.433333,2.407225,-0.866520,195.100253
46.466667,2.415531,-0.867200,194.697096
46.500000,2.423470,-0.864666,195.087667
46.533333,2.431097,-0.861309,195.193406
46.566667,2.438886,-0.858345,195.142313
46.600000,2.445142,-0.852841,195.500327
46.633333,2.448273,-0.845118,195.964344
46.666667,2.454149,-0.839209,195.566898
46.700000,2.461051,-0.834539,195.373645
46.733333,2.468844,-0.831586,195.140960
46.766667,2.477173,-0.831324,194.810158
46.800000,2.484220,-0.835772,194.215694
46.833333,2.486581,-0.843764,193.495219
46.866667,2.488300,-0.851918,193.415737
46.900000,2.490650,-0.859913,193.493862
46.933333,2.495486,-0.866700,193.827027
46.966667,2.496873,-0.874917,193.375144
47.000000,2.493283,-0.882438,192.762551
47.033333,2.485884,-0.886273,192.115393
47.066667,2.477555,-0.886030,191.608059
47.100000,2.469464,-0.888025,191.878840
47.133333,2.465610,-0.895414,192.727289
47.166667,2.470770,-0.901958,193.875601
47.200000,2.478900,-0.903786,194.557630
47.233333,2.483450,-0.910767,193.785529
47.266667,2.489975,-0.915952,194.107254
47.300000,2.496969,-0.920482,194.203915
47.333333,2.504468,-0.924117,194.327467
47.366667,2.512481,-0.926404,194.500718
47.400000,2.520617,-0.924602,194.996660
47.433333,2.528913,-0.923807,194.874300
47.466667,2.537149,-0.925076,194.625848
47.500000,2.544507,-0.928988,194.290167
47.533333,2.549189,-0.935882,193.804489
47.566667,2.549561,-0.944207,193.252673
47.600000,2.544731,-0.950997,192.589653
47.633333,2.539721,-0.957657,192.563049
47.666667,2.536224,-0.965221,192.774886
47.700000,2.531994,-0.972401,192.675508
47.733333,2.539566,-0.975881,194.347947
47.766667,2.543660,-0.983139,193.721444
47.800000,2.542260,-0.991354,193.039211
47.833333,2.539193,-0.999103,192.831027
47.866667,2.539076,-1.007435,193.193925
47.900000,2.544351,-1.013887,193.893323
47.933333,2.552521,-1.012248,194.976682
47.966667,2.554811,-1.004235,196.071219
48.000000,2.561060,-0.998723,195.501593
48.033333,2.567705,-0.993694,195.426531
48.066667,2.571932,-0.986512,195.817693
48.100000,2.576387,-0.979470,195.785366
48.133333,2.579622,-0.971790,195.950944
48.166667,2.576273,-0.964159,196.763059
48.200000,2.572480,-0.956739,196.822175
48.233333,2.569594,-0.948921,196.703113
48.266667,2.568360,-0.940680,196.498135
48.300000,2.569572,-0.932435,196.203615
48.333333,2.573137,-0.924903,195.907449
48.366667,2.579132,-0.919114,195.546679
48.400000,2.587359,-0.920442,194.618700
48.433333,2.595118,-0.917403,195.152008
48.466667,2.601488,-0.912030,195.479540
48.500000,2.602259,-0.903732,196.256907
48.533333,2.603788,-0.895541,196.164925
48.566667,2.610859,-0.891130,195.336429
48.600000,2.619028,-0.892780,194.579512
48.633333,2.626340,-0.896775,194.278675
48.666667,2.634121,-0.893792,195.144871
48.700000,2.630122,-0.886481,196.850063
48.733333,2.626097,-0.879185,196.853747
48.766667,2.626735,-0.870876,196.272821
48.800000,2.626230,-0.862558,196.410253
48.833333,2.625407,-0.854265,196.448407
48.866667,2.621921,-0.846696,196.781181
48.900000,2.613732,-0.845151,197.733794
48.933333,2.605399,-0.845099,197.914109
48.966667,2.597333,-0.843003,197.666113
49.000000,2.590698,-0.837962,197.270667
49.033333,2.586615,-0.830697,196.861527
49.066667,2.586290,-0.822370,196.388494
49.100000,2.585212,-0.814107,196.479309
49.133333,2.588852,-0.806610,195.897556
49.166667,2.587675,-0.798361,196.491225
49.200000,2.580013,-0.795083,197.516106
49.233333,2.572132,-0.797791,198.251325
49.266667,2.563983,-0.796048,197.709642
49.300000,2.561798,-0.788006,196.614820
49.333333,2.565467,-0.780524,195.893738
49.366667,2.569961,-0.773507,195.779832
49.400000,2.562838,-0.769181,197.374629
49.433333,2.557059,-0.775185,198.724782
49.466667,2.549292,-0.778203,198.290920
49.500000,2.540961,-0.778424,197.946862
49.533333,2.532789,-0.776793,197.723337
49.566667,2.524562,-0.778121,198.080350
49.600000,2.520493,-0.785393,198.980936
49.633333,2.519188,-0.793624,199.333916
49.666667,2.516542,-0.801526,199.168053
49.700000,2.511742,-0.808337,198.877228
49.733333,2.504294,-0.812076,198.385508
49.766667,2.496002,-0.811247,197.820729
49.800000,2.488487,-0.807644,197.473271
49.833333,2.483860,-0.800714,196.938230
49.866667,2.477217,-0.795683,197.272209
49.900000,2.468905,-0.795082,197.848150
49.933333,2.460922,-0.792691,197.629371
49.966667,2.456886,-0.785401,196.855178
50.000000,2.457107,-0.777070,196.322978
50.033333,2.460447,-0.769436,195.937097
50.066667,2.463405,-0.761645,195.986740
50.100000,2.462278,-0.753388,196.485165
50.133333,2.454008,-0.752364,197.797156
50.166667,2.450336,-0.759845,199.034910
50.200000,2.442784,-0.763366,198.356572
50.233333,2.434623,-0.765055,198.124451
50.266667,2.426597,-0.767298,198.192804
50.300000,2.419723,-0.772008,198.521043
50.333333,2.414022,-0.778086,198.737692
50.366667,2.414549,-0.786402,199.554460
50.400000,2.415278,-0.794704,199.578797
50.433333,2.414131,-0.802958,199.352970
50.466667,2.410118,-0.810261,198.988690
50.500000,2.402712,-0.814082,198.396710
50.533333,2.394492,-0.812714,197.755401
50.566667,2.390055,-0.805660,196.911037
50.600000,2.387555,-0.797711,196.654256
50.633333,2.385046,-0.789764,196.655335
50.666667,2.379295,-0.783734,197.111211
50.700000,2.375507,-0.776311,196.821438
50.733333,2.374758,-0.768011,196.439457
50.766667,2.378326,-0.760480,195.907175
50.800000,2.384471,-0.754852,195.520201
50.833333,2.390438,-0.749035,195.551480
50.866667,2.389360,-0.740771,196.479247
50.900000,2.385404,-0.748106,198.996478
50.933333,2.392479,-0.752510,200.505143
50.966667,2.395450,-0.760295,199.855716
51.000000,2.396643,-0.768543,199.634750
51.033333,2.396819,-0.776874,199.512224
51.066667,2.397639,-0.785167,199.589709
51.100000,2.402490,-0.791942,200.112563
51.133333,2.408844,-0.797335,200.358213
51.166667,2.413962,-0.803911,200.152515
51.200000,2.416677,-0.811790,199.822927
51.233333,2.417160,-0.820109,199.549109
51.266667,2.413447,-0.827570,199.029365
51.300000,2.418134,-0.834460,200.088460
51.333333,2.422003,-0.841840,199.973995
51.366667,2.427287,-0.848284,200.177929
51.400000,2.434742,-0.852009,200.598540
51.433333,2.442699,-0.854485,200.760250
51.466667,2.451030,-0.854308,201.083194
51.500000,2.459355,-0.854689,201.016169
51.533333,2.467686,-0.854879,201.039155
51.566667,2.475030,-0.850942,201.554009
51.600000,2.471617,-0.843340,203.054741
51.633333,2.468741,-0.851161,205.421934
51.666667,2.477071,-0.850912,207.375001
51.700000,2.484154,-0.846523,207.899800
51.733333,2.487832,-0.839045,208.458795
51.766667,2.488135,-0.830718,208.879546
51.800000,2.485283,-0.822887,209.265224
51.833333,2.477341,-0.825411,210.794384
51.866667,2.478220,-0.833698,212.163186
51.900000,2.484632,-0.839021,212.935469
51.933333,2.492933,-0.838282,213.717066
51.966667,2.497654,-0.831415,214.596851
52.000000,2.502369,-0.824544,214.597679
52.033333,2.486492,-0.835923,216.261727
52.066667,2.478560,-0.833369,216.458474
52.100000,2.470753,-0.836284,217.127160
52.133333,2.475551,-0.843097,218.954302
52.166667,2.482811,-0.847189,219.398240
52.200000,2.490808,-0.844846,220.196365
52.233333,2.493796,-0.837067,221.115669
52.266667,2.491848,-0.828964,221.718196
52.300000,2.484544,-0.824953,222.550872
52.333333,2.477368,-0.829191,223.586630
52.366667,2.483913,-0.834350,225.527125
52.400000,2.483997,-0.826017,227.755343
52.433333,2.476715,-0.830068,229.843843
52.466667,2.477223,-0.838386,230.968118
52.500000,2.482802,-0.844576,231.640543
52.533333,2.486999,-0.837377,233.520808
52.566667,2.479428,-0.833896,235.188525
52.600000,2.479972,-0.842212,237.255637
52.633333,2.486780,-0.837405,239.375759
52.666667,2.483819,-0.829616,240.695151
52.700000,2.475763,-0.827484,241.643854
52.733333,2.469750,-0.833254,242.667461
52.766667,2.475247,-0.839517,244.193750
52.800000,2.469347,-0.833632,241.118557
52.833333,2.473090,-0.826187,239.865924
52.866667,2.468943,-0.818959,240.852808
52.900000,2.464382,-0.825934,242.894313
52.933333,2.462401,-0.834028,243.233426
52.966667,2.469013,-0.839101,244.389820
53.000000,2.471506,-0.831149,246.311211
53.033333,2.463905,-0.827733,247.763514
53.066667,2.457352,-0.832882,248.851726
53.100000,2.460306,-0.840674,250.119066
53.133333,2.467404,-0.836306,251.879048
53.166667,2.459071,-0.836404,254.480703
53.200000,2.467144,-0.838471,257.359933
53.233333,2.461638,-0.832215,259.903161
53.266667,2.468632,-0.836746,257.035837
53.300000,2.473992,-0.843127,256.738365
53.333333,2.480825,-0.838357,258.220022
53.366667,2.472643,-0.839937,260.942915
53.400000,2.479263,-0.844998,263.241121
53.433333,2.476910,-0.837003,265.750806
53.466667,2.473300,-0.844514,268.158072
53.500000,2.481372,-0.846586,269.925706
53.533333,2.478840,-0.838646,272.056396
53.566667,2.479220,-0.846971,274.934933
53.600000,2.477786,-0.838762,271.920687
53.633333,2.469470,-0.839293,273.382305
53.666667,2.477181,-0.842452,276.071347
53.700000,2.481810,-0.835523,277.441955
53.733333,2.475910,-0.829638,278.817695
53.766667,2.473827,-0.837707,280.919862
53.800000,2.479444,-0.831552,283.574326
53.833333,2.472541,-0.826884,285.290326
53.866667,2.466580,-0.832706,286.658558
53.900000,2.473020,-0.837995,288.338940
53.933333,2.471499,-0.829802,290.780808
53.966667,2.473694,-0.837841,287.722296
54.000000,2.472147,-0.829653,290.784126
54.033333,2.473149,-0.837925,293.859537
54.066667,2.477118,-0.830598,296.384108
54.100000,2.479056,-0.822493,296.645882
54.133333,2.473016,-0.828235,299.211431
54.166667,2.481294,-0.827273,301.708550
54.200000,2.474352,-0.822663,304.148242
54.233333,2.478063,-0.830124,306.766835
54.266667,2.480259,-0.822085,309.180181
54.300000,2.471928,-0.821894,310.994736
54.333333,2.475018,-0.829633,312.968298
54.366667,2.477307,-0.821621,315.451738
54.400000,2.474493,-0.829464,318.527108
54.433333,2.479364,-0.836226,319.495974
54.466667,2.487461,-0.838194,320.204044
54.500000,2.488866,-0.829980,321.843909
54.533333,2.482767,-0.824300,322.834236
54.566667,2.475125,-0.820979,323.174023
54.600000,2.469251,-0.826890,324.372700
54.633333,2.471745,-0.834842,325.458759
54.666667,2.476990,-0.841317,325.835594
54.700000,2.483869,-0.846021,326.125896
54.733333,2.491960,-0.848015,326.484042
54.766667,2.497976,-0.842248,327.489840
54.800000,2.493536,-0.835197,328.858360
54.833333,2.485266,-0.834172,329.744022
54.866667,2.481364,-0.826809,328.783756
54.900000,2.480943,-0.818486,328.346985
54.933333,2.476968,-0.811162,328.793717
54.966667,2.472396,-0.804195,328.877075
55.000000,2.465708,-0.799224,329.228064
55.033333,2.457518,-0.800762,330.052912
55.066667,2.449508,-0.803061,330.146724
55.100000,2.441208,-0.803812,329.957416
55.133333,2.433130,-0.801767,329.619281
55.166667,2.428434,-0.794883,328.895084
55.200000,2.431253,-0.787041,327.951296
55.233333,2.439213,-0.789509,326.424908
55.266667,2.446015,-0.794323,326.109826
55.300000,2.454115,-0.796280,326.488585
55.333333,2.461532,-0.792480,327.199043
55.366667,2.469864,-0.792665,326.703433
55.400000,2.476433,-0.797792,326.062987
55.433333,2.479057,-0.805701,325.475193
55.466667,2.478379,-0.814007,325.073394
55.500000,2.477656,-0.822309,325.067924
55.533333,2.480078,-0.830282,325.449778
55.566667,2.485570,-0.824014,327.576987
55.600000,2.478644,-0.819380,329.277494
55.633333,2.471476,-0.815129,329.331958
55.666667,2.466738,-0.808274,328.901198
55.700000,2.461262,-0.801992,329.013451
55.733333,2.455662,-0.795821,329.033349
55.766667,2.448504,-0.791554,329.329653
55.800000,2.440474,-0.793782,330.137874
55.833333,2.432515,-0.796251,330.167955
55.866667,2.424337,-0.797854,330.060868
55.900000,2.416026,-0.797247,329.794338
55.933333,2.409442,-0.792139,329.207454
55.966667,2.410698,-0.783901,328.145070
56.000000,2.419006,-0.783254,326.803351
56.033333,2.427100,-0.785238,326.485305
56.066667,2.434545,-0.788983,326.259584
56.100000,2.438996,-0.796028,325.718314
56.133333,2.434897,-0.803283,324.640650
56.166667,2.426649,-0.802093,323.440647
56.200000,2.424111,-0.794155,322.322823
56.233333,2.430519,-0.788829,321.135875
56.266667,2.437574,-0.793264,319.881229
56.300000,2.434565,-0.801035,318.502218
56.333333,2.426443,-0.799170,317.075145
56.366667,2.425267,-0.790920,315.871704
56.400000,2.428507,-0.783242,315.330771
56.433333,2.420764,-0.786324,317.679682
56.466667,2.416533,-0.793503,318.339049
56.500000,2.408249,-0.792592,317.191305
56.533333,2.406940,-0.784362,315.887796
56.566667,2.403836,-0.776629,316.111757
56.600000,2.396696,-0.772332,316.759112
56.633333,2.388465,-0.773635,317.457919
56.666667,2.381499,-0.778208,317.881685
56.700000,2.374599,-0.782882,317.896239
56.733333,2.366287,-0.782287,317.229405
56.766667,2.357954,-0.782376,317.311590
56.800000,2.349622,-0.782258,317.286701
56.833333,2.343336,-0.776786,316.584573
56.866667,2.339310,-0.769490,316.234269
56.900000,2.335682,-0.761988,316.180526
56.933333,2.328068,-0.758601,316.882265
56.966667,2.319978,-0.756604,317.058906
57.000000,2.312820,-0.752337,316.763297
57.033333,2.305397,-0.748550,316.829029
57.066667,2.297081,-0.748009,317.235956
57.100000,2.291369,-0.754077,318.116408
57.133333,2.293846,-0.762033,319.173471
57.166667,2.301792,-0.764544,320.136444
57.200000,2.307806,-0.770312,319.677870
57.233333,2.303973,-0.777712,318.393746
57.266667,2.300366,-0.785224,318.423913
57.300000,2.307667,-0.789241,319.939504
57.333333,2.309330,-0.781075,321.812301
57.366667,2.301286,-0.778898,323.319716
57.400000,2.298453,-0.786735,324.807942
57.433333,2.298940,-0.795054,325.213220
57.466667,2.305779,-0.799815,326.117471
57.500000,2.313520,-0.802899,326.346547
57.533333,2.320664,-0.807190,326.184743
57.566667,2.326334,-0.813297,325.903079
57.600000,2.333824,-0.816949,326.271981
57.633333,2.342116,-0.816122,326.825081
57.666667,2.349966,-0.813324,327.068086
57.700000,2.358110,-0.815090,326.512049
57.733333,2.365913,-0.818015,326.367073
57.766667,2.374012,-0.819976,326.488071
57.800000,2.381585,-0.816496,327.156355
57.833333,2.381265,-0.808169,328.334760
57.866667,2.373063,-0.806694,329.689320
57.900000,2.366702,-0.801312,329.164961
57.933333,2.364586,-0.793251,328.553209
57.966667,2.364266,-0.784924,328.334838
58.000000,2.362891,-0.776705,328.462171
58.033333,2.358697,-0.769504,328.823788
58.066667,2.354736,-0.762172,328.791752
58.100000,2.353795,-0.753892,328.409635
58.133333,2.358538,-0.747040,327.690979
58.166667,2.359754,-0.738796,328.149876
58.200000,2.361486,-0.730645,328.087117
58.233333,2.369384,-0.727987,327.050173
58.266667,2.377608,-0.729332,326.563542
58.300000,2.385910,-0.728607,326.812824
58.333333,2.393233,-0.724629,327.223211
58.366667,2.401481,-0.723438,326.869062
58.400000,2.407375,-0.729329,325.940570
58.433333,2.405997,-0.737547,324.988746
58.466667,2.398420,-0.741016,324.013351
58.500000,2.390313,-0.739090,323.350811
58.533333,2.396648,-0.733676,321.149547
58.566667,2.401750,-0.727088,321.354311
58.600000,2.407116,-0.733464,319.571212
58.633333,2.405372,-0.741613,318.660818
58.666667,2.404810,-0.749927,318.804111
58.700000,2.406318,-0.758123,319.053658
58.733333,2.409858,-0.765667,319.310406
58.766667,2.409032,-0.773959,318.772378
58.800000,2.400786,-0.775163,317.445869
58.833333,2.393261,-0.771584,316.856927
58.866667,2.387770,-0.765316,316.449455
58.900000,2.395967,-0.763814,314.340393
58.933333,2.391351,-0.770753,312.001488
58.966667,2.384991,-0.765369,310.315195
59.000000,2.387789,-0.757519,309.104459
59.033333,2.396013,-0.756176,308.037991
59.066667,2.403034,-0.760665,307.307176
59.100000,2.400911,-0.768723,306.047632
59.133333,2.393197,-0.771877,305.122590
59.166667,2.385064,-0.770062,304.514920
59.200000,2.377784,-0.766006,304.226141
59.233333,2.369451,-0.765987,304.732233
59.266667,2.361456,-0.768338,305.020463
59.300000,2.353176,-0.769280,304.847866
59.333333,2.346818,-0.763894,304.031643
59.366667,2.339745,-0.759487,304.177224
59.400000,2.331818,-0.756916,304.420940
59.433333,2.326922,-0.763660,305.677273
59.466667,2.324740,-0.771702,306.040391
59.500000,2.318746,-0.777492,305.502535
59.533333,2.310468,-0.776533,304.619123
59.566667,2.302183,-0.775640,304.627210
59.600000,2.293877,-0.774969,304.653886
59.633333,2.287183,-0.770006,304.096505
59.666667,2.280286,-0.765329,304.138582
59.700000,2.272224,-0.763218,304.478329
59.733333,2.263891,-0.763222,304.735027
59.766667,2.255780,-0.761310,304.503031
59.800000,2.247618,-0.759626,304.530931
59.833333,2.239312,-0.760290,304.814316
59.866667,2.236412,-0.768103,305.949915
59.900000,2.239928,-0.775658,306.740807
59.933333,2.248148,-0.774287,308.041349
59.966667,2.256114,-0.771842,308.173933
60.000000,2.263905,-0.774800,307.513252
60.033333,2.264479,-0.783113,306.374292
60.066667,2.266944,-0.791073,306.605570
60.100000,2.272681,-0.797118,307.064540
60.133333,2.280895,-0.798522,307.706840
60.166667,2.289100,-0.799981,307.700005
60.200000,2.295009,-0.805857,307.093607
60.233333,2.293490,-0.814050,306.121915
60.266667,2.294301,-0.822344,306.402713
60.300000,2.295245,-0.830624,306.418814
60.333333,2.289424,-0.836588,305.532037
60.366667,2.281147,-0.837558,304.851155
60.400000,2.272826,-0.838011,304.788928
60.433333,2.265065,-0.841045,305.107167
60.466667,2.258478,-0.846150,305.393753
60.500000,2.251516,-0.850729,305.316236
60.533333,2.244655,-0.855459,305.338058
60.566667,2.239606,-0.862089,305.654514
60.600000,2.238174,-0.870298,306.132487
60.633333,2.243748,-0.876492,307.038119
60.666667,2.252061,-0.875903,307.946778
60.700000,2.258631,-0.870777,308.538719
60.733333,2.265905,-0.866712,308.385638
60.766667,2.273669,-0.869741,307.504079
60.800000,2.280089,-0.875054,307.184799
60.833333,2.287782,-0.878258,307.481423
60.866667,2.293224,-0.871946,308.735304
60.900000,2.295193,-0.863849,309.208254
60.933333,2.299841,-0.856932,308.855228
60.966667,2.308136,-0.857732,307.779975
61.000000,2.316078,-0.860255,307.568484
61.033333,2.324318,-0.861502,307.725917
61.066667,2.329931,-0.867661,307.044411
61.100000,2.331017,-0.875923,306.435978
61.133333,2.334239,-0.883608,306.702285
61.166667,2.340815,-0.888727,307.214646
61.200000,2.348479,-0.892000,307.472457
61.233333,2.354225,-0.898036,307.066033
61.266667,2.359966,-0.904076,307.065293
61.300000,2.366874,-0.908737,307.282559
61.333333,2.375206,-0.908581,307.894814
61.366667,2.379274,-0.901308,308.936842
61.400000,2.376847,-0.893336,309.742446
61.433333,2.370452,-0.887992,310.321562
61.466667,2.367952,-0.880043,309.751593
61.500000,2.373353,-0.873697,308.741702
61.533333,2.379593,-0.868173,308.600661
61.566667,2.379296,-0.859845,309.482593
61.600000,2.372548,-0.854955,310.390505
61.633333,2.365410,-0.850655,310.475565
61.666667,2.364240,-0.842405,309.587649
61.700000,2.360380,-0.835020,309.928583
61.733333,2.355767,-0.828079,310.033509
61.766667,2.357392,-0.819906,309.250578
61.800000,2.362429,-0.813268,308.797777
61.833333,2.364965,-0.805329,309.137691
61.866667,2.362780,-0.797288,309.712122
61.900000,2.357042,-0.791245,310.206451
61.933333,2.354856,-0.783203,309.712291
61.966667,2.354986,-0.774871,309.431321
62.000000,2.354849,-0.766539,309.463287
62.033333,2.349908,-0.759828,310.081467
62.066667,2.341613,-0.760621,311.113003
62.100000,2.335127,-0.765853,311.696432
62.133333,2.329218,-0.771729,311.800267
62.166667,2.321087,-0.769901,310.796549
62.200000,2.326720,-0.763760,308.704574
62.233333,2.334554,-0.760919,308.224012
62.266667,2.337535,-0.753137,309.081061
62.300000,2.329410,-0.751285,310.793619
62.333333,2.321952,-0.755003,311.480103
